pais,url_destino,actividad,precio,moneda,resenas,fuente,fecha_scan
Perú,https://www.nomades.com/pucallpa,Full Day Cordillera Azul y Aguaytia,205.00,S/,,Nomades,2026-01-06 10:50
Perú,https://www.nomades.com/pucallpa,Laguna Yarinacocha,155.00,S/,,Nomades,2026-01-06 10:50
Perú,https://www.nomades.com/pucallpa,Río Hirviente Mayantuyacu,265.00,S/,,Nomades,2026-01-06 10:50
Perú,https://www.nomades.com/chachapoyas,Complejo Arqueológico de Kuélap,120.00,S/,,Nomades,2026-01-06 10:50
Perú,https://www.nomades.com/chachapoyas,Catarata de Gocta,90.00,S/,,Nomades,2026-01-06 10:50
Perú,https://www.nomades.com/chachapoyas,Karajía y Caverna de Quiocta,129.00,S/,,Nomades,2026-01-06 10:50
Perú,https://www.nomades.com/chachapoyas,Mausoleos de Revash,200.00,S/,,Nomades,2026-01-06 10:50
Perú,https://www.nomades.com/chachapoyas,Programa Gocta Lodge 3 días,990.00,S/,,Nomades,2026-01-06 10:50
Perú,https://www.nomades.com/chachapoyas,Programa Gocta Lodge 4 días,"1,490.00",S/,,Nomades,2026-01-06 10:50
Perú,https://www.nomades.com/chiclayo,Circuito de Playas,59.00,S/,,Nomades,2026-01-06 10:50
Perú,https://www.nomades.com/chiclayo,Full Day Laquipampa,99.00,S/,,Nomades,2026-01-06 10:50
Perú,https://www.nomades.com/chiclayo,Reserva Chaparri,99.00,S/,,Nomades,2026-01-06 10:50
Perú,https://www.nomades.com/chiclayo,Ruta Moche,59.00,S/,,Nomades,2026-01-06 10:50
Perú,https://www.nomades.com/chiclayo,Ruta Naylamp,99.00,S/,,Nomades,2026-01-06 10:50
Perú,https://www.nomades.com/chiclayo,Ruta Sicán,59.00,S/,,Nomades,2026-01-06 10:50
Perú,https://www.nomades.com/trujillo,Huaca del Sol y la Luna,60.00,S/,,Nomades,2026-01-06 10:50
Perú,https://www.nomades.com/trujillo,"Tour Arqueológico, Marinera y Caballo de Paso",70.00,S/,,Nomades,2026-01-06 10:50
Perú,https://www.nomades.com/trujillo,Full Day Arqueológico y Huanchaco,90.00,S/,,Nomades,2026-01-06 10:50
Perú,https://www.nomades.com/trujillo,Brujo y Dama de Cao,70.00,S/,,Nomades,2026-01-06 10:50
Perú,https://www.nomades.com/trujillo,Full Day Señor de Sipán,195.00,S/,,Nomades,2026-01-06 10:50
Perú,https://www.nomades.com/huaraz,Base del Nevado Pastoruri,62.00,S/,6 reseñas,Nomades,2026-01-06 10:50
Perú,https://www.nomades.com/huaraz,Chavín de Huántar,62.00,S/,5 reseñas,Nomades,2026-01-06 10:50
Perú,https://www.nomades.com/huaraz,Laguna de Llanganuco,62.00,S/,,Nomades,2026-01-06 10:50
Perú,https://www.nomades.com/huaraz,Laguna Rocotuyoc,75.00,S/,,Nomades,2026-01-06 10:50
Perú,https://www.nomades.com/huaraz,Laguna Parón,62.00,S/,,Nomades,2026-01-06 10:50
Perú,https://www.nomades.com/huaraz,Transfer Aeropuerto de Huaraz,36.00,S/,,Nomades,2026-01-06 10:50
Perú,https://www.nomades.com/huaraz,Trekking Laguna 69,67.00,S/,13 reseñas,Nomades,2026-01-06 10:50
Perú,https://www.nomades.com/huaraz,Trekking Santa Cruz (4 días),660.00,S/,,Nomades,2026-01-06 10:50
Perú,https://www.nomades.com/huaraz,Trekking Cordillera Huayhuash (8 días),"1,900.00",S/,Servicio privado,Nomades,2026-01-06 10:50
Perú,https://www.nomades.com/huaraz,Trekking Cordillera Huayhuash (10 días),"2,400.00",S/,Servicio privado,Nomades,2026-01-06 10:50
Perú,https://www.nomades.com/huaraz,Trekking Laguna Churup,108.00,S/,Servicio privado,Nomades,2026-01-06 10:50
Perú,https://www.nomades.com/huaraz,Trekking Laguna Wilcacocha,108.00,S/,Servicio privado,Nomades,2026-01-06 10:50
Perú,https://www.nomades.com/huaraz,Trekking Laguna Llaca,108.00,S/,Servicio privado,Nomades,2026-01-06 10:50
Perú,https://www.nomades.com/huaraz,Trekking Laguna Ahuac,108.00,S/,Servicio privado,Nomades,2026-01-06 10:50
Perú,https://www.nomades.com/huaraz,Trekking Laguna 69 (2 días),360.00,S/,Servicio privado,Nomades,2026-01-06 10:50
Perú,https://www.nomades.com/huaraz,Trekking Laguna Parón,168.00,S/,Servicio privado,Nomades,2026-01-06 10:50
Perú,https://www.nomades.com/huaraz,Ascenso Nevado Mateo,325.00,S/,Marzo a octubre,Nomades,2026-01-06 10:50
Perú,https://www.nomades.com/huaraz,Ascenso Nevado Pisco (3 días),385.00,US$,Marzo a octubre,Nomades,2026-01-06 10:50
Perú,https://www.nomades.com/huaraz,Ascenso Ishinca y Tocllaraju (5 días),"1,200.00",US$,Mayo a septiembre,Nomades,2026-01-06 10:50
Perú,https://www.nomades.com/huaraz,Ascenso Montaña Alpamayo (6 días),"1,900.00",US$,Mayo a septiembre,Nomades,2026-01-06 10:50
Perú,https://www.nomades.com/huaraz,Ascenso a Huascarán Sur (7 días),"2,000.00",US$,Mayo a septiembre,Nomades,2026-01-06 10:50
Perú,https://www.nomades.com/ayacucho,Aguas Turquesas de Millpu,80.00,S/,Mayo a noviembre,Nomades,2026-01-06 10:50
Perú,https://www.nomades.com/ayacucho,Vilcashuamán,75.00,S/,,Nomades,2026-01-06 10:50
Perú,https://www.nomades.com/ayacucho,Pampa de Ayacucho,50.00,S/,,Nomades,2026-01-06 10:50
Perú,https://www.nomades.com/ayacucho,Cascada de Ruqruqa,83.00,S/,,Nomades,2026-01-06 10:50
Perú,https://www.nomades.com/ayacucho,Cañón de Qorihuillca,95.00,S/,,Nomades,2026-01-06 10:50
Perú,https://www.nomades.com/ayacucho,City Tour Ayacucho,40.00,S/,,Nomades,2026-01-06 10:50
Perú,https://www.nomades.com/ayacucho,Cascadas de Cangallo,75.00,S/,Diciembre a abril,Nomades,2026-01-06 10:50
Perú,https://www.nomades.com/ayacucho,Lagunas de Razuhuillca,120.00,S/,Abril a noviembre,Nomades,2026-01-06 10:50
Perú,https://www.nomades.com/ayacucho,Huanta y Cueva de Pikimachay,59.00,S/,,Nomades,2026-01-06 10:50
Perú,https://www.nomades.com/ayacucho,Bosque de Piedras de Huaraca,150.00,S/,,Nomades,2026-01-06 10:50
Perú,https://www.nomades.com/ayacucho,Transfer Aeropuerto de Ayacucho,48.00,S/,,Nomades,2026-01-06 10:50
Perú,https://www.nomades.com/puerto-maldonado,Full Day Lago Sandoval,180.00,S/,,Nomades,2026-01-06 10:50
Perú,https://www.nomades.com/puerto-maldonado,Full Day Aventura,120.00,S/,,Nomades,2026-01-06 10:50
Perú,https://www.nomades.com/puerto-maldonado,Collpa Chuncho de Guacamayos (2 días),810.00,S/,,Nomades,2026-01-06 10:50
Perú,https://www.nomades.com/puerto-maldonado,Collpa Chuncho de Guacamayos (3 días),"1,260.00",S/,,Nomades,2026-01-06 10:50
Perú,https://www.nomades.com/puerto-maldonado,Lago Sandoval (2 días),480.00,S/,,Nomades,2026-01-06 10:50
Perú,https://www.nomades.com/puerto-maldonado,Lago Sandoval (3 días),730.00,S/,,Nomades,2026-01-06 10:50
Perú,https://www.nomades.com/puerto-maldonado,Collpa Chuncho de Guacamayos y Lago Sandoval (3 días),"1,380.00",S/,,Nomades,2026-01-06 10:50
Perú,https://www.nomades.com/puerto-maldonado,Collpa Chuncho de Guacamayos y Lago Sandoval (4 días),"1,650.00",S/,,Nomades,2026-01-06 10:50
Perú,https://www.nomades.com/puerto-maldonado,Posada Amazonas (3 días),608.00,US$,,Nomades,2026-01-06 10:50
Perú,https://www.nomades.com/puerto-maldonado,Refugio Amazonas (4 días),912.00,US$,,Nomades,2026-01-06 10:50
Perú,https://www.nomades.com/huacachina,Full Day Paracas + Islas Ballestas,83.00,S/,,Nomades,2026-01-06 10:50
Perú,https://www.nomades.com/huacachina,Full Day Cañón de los Perdidos,93.00,S/,,Nomades,2026-01-06 10:50
Perú,https://www.nomades.com/huacachina,Atardecer de Huacachina en Buggy,70.00,S/,,Nomades,2026-01-06 10:50
Perú,https://www.nomades.com/huacachina,Sandboard,165.00,S/,,Nomades,2026-01-06 10:50
Perú,https://www.nomades.com/huacachina,City Tour Ica + Huacachina,65.00,S/,,Nomades,2026-01-06 10:50
Perú,https://www.nomades.com/huacachina,Desierto en Cuatrimoto ATV,118.00,S/,,Nomades,2026-01-06 10:50
Perú,https://www.nomades.com/huacachina,City Tour Ica,57.00,S/,,Nomades,2026-01-06 10:50
Perú,https://www.nomades.com/huacachina,Ruta del Pisco,57.00,S/,,Nomades,2026-01-06 10:50
Bolivia,https://www.nomades.com/uyuni,Full Day Salar de Uyuni,50.00,US$,71 reseñas,Nomades,2026-01-06 10:50
Bolivia,https://www.nomades.com/uyuni,Amanecer en el Salar,52.00,US$,,Nomades,2026-01-06 10:50
Bolivia,https://www.nomades.com/uyuni,Atardecer en el Salar,52.00,US$,,Nomades,2026-01-06 10:50
Bolivia,https://www.nomades.com/uyuni,Salar de Uyuni (3 días),239.00,US$,Uyuni - Uyuni,Nomades,2026-01-06 10:50
Bolivia,https://www.nomades.com/uyuni,Salar de Uyuni (3 días),249.00,US$,Uyuni - Atacama,Nomades,2026-01-06 10:50
Bolivia,https://www.nomades.com/uyuni,Salar de Uyuni Privado (4 días),370.00,US$,Uyuni - Tupiza,Nomades,2026-01-06 10:50
Bolivia,https://www.nomades.com/tupiza,Salar de Uyuni (4 días),280.00,US$,,Nomades,2026-01-06 10:50
Bolivia,https://www.nomades.com/rurrenabaque,Pampas del Yacuma (3 días),290.00,US$,,Nomades,2026-01-06 10:50
Bolivia,https://www.nomades.com/rurrenabaque,Parque Nacional Madidi (3 días),290.00,US$,,Nomades,2026-01-06 10:50
Bolivia,https://www.nomades.com/la-paz,Tour Gastronómico,24.00,US$,,Nomades,2026-01-06 10:50
Bolivia,https://www.nomades.com/la-paz,Full Day Tiwanaku,59.00,US$,19 reseñas,Nomades,2026-01-06 10:50
Bolivia,https://www.nomades.com/la-paz,Full Day Copacabana e Isla del Sol,39.00,US$,,Nomades,2026-01-06 10:50
Bolivia,https://www.nomades.com/la-paz,Chacaltaya y Valle de la Luna,48.00,US$,9 reseñas,Nomades,2026-01-06 10:50
Bolivia,https://www.nomades.com/la-paz,Carretera de la Muerte en Bicicleta,66.00,US$,5 reseñas,Nomades,2026-01-06 10:50
Bolivia,https://www.nomades.com/la-paz,Copacabana e Isla del Sol (2 días),189.00,US$,,Nomades,2026-01-06 10:50
Bolivia,https://www.nomades.com/la-paz,Ascenso Huayna Potosí (2 días),153.00,US$,,Nomades,2026-01-06 10:50
Bolivia,https://www.nomades.com/la-paz,City Tour La Paz y Teleféricos,12.00,US$,,Nomades,2026-01-06 10:50
Bolivia,https://www.nomades.com/la-paz,Trekking El Choro (3 días),283.00,US$,,Nomades,2026-01-06 10:50
Bolivia,https://www.nomades.com/la-paz,Trekking Takesi (3 días),283.00,US$,,Nomades,2026-01-06 10:50
Bolivia,https://www.nomades.com/la-paz,Copacabana e Isla del Sol (3 días),271.00,US$,,Nomades,2026-01-06 10:50
Aruba,https://www.nomades.com/aruba,Transfer Aeropuerto Aruba,13.00,US$,,Nomades,2026-01-06 10:51
Aruba,https://www.nomades.com/aruba,Excursión por Aruba de Medio Día,49.00,US$,,Nomades,2026-01-06 10:51
Aruba,https://www.nomades.com/aruba,City Tour Aruba,72.00,US$,,Nomades,2026-01-06 10:51
Aruba,https://www.nomades.com/aruba,Tour de Fauna,57.00,US$,,Nomades,2026-01-06 10:51
Aruba,https://www.nomades.com/aruba,Snorkel en Playas Mangel Halto y Baby,57.00,US$,,Nomades,2026-01-06 10:51
Cuba,https://www.nomades.com/la-habana,Buena Vista Social Club,53.00,€,,Nomades,2026-01-06 10:51
Cuba,https://www.nomades.com/la-habana,Excursión a Varadero,53.00,€,,Nomades,2026-01-06 10:51
Cuba,https://www.nomades.com/la-habana,Excursión a Valle de Viñales,60.00,€,,Nomades,2026-01-06 10:51
Curazao,https://www.nomades.com/curazao,Tour a Klein Curazao,120.00,US$,,Nomades,2026-01-06 10:51
Curazao,https://www.nomades.com/curazao,Playas del Oeste,85.00,US$,,Nomades,2026-01-06 10:51
Curazao,https://www.nomades.com/curazao,City Tour Curazao,60.00,US$,,Nomades,2026-01-06 10:51
Curazao,https://www.nomades.com/curazao,"Cuevas de Hato, Tortugas y Playas",90.00,US$,,Nomades,2026-01-06 10:51
Curazao,https://www.nomades.com/curazao,Navegación al Atardecer,75.00,US$,,Nomades,2026-01-06 10:51
Curazao,https://www.nomades.com/curazao,Snorkel en Curazao,90.00,US$,,Nomades,2026-01-06 10:51
Ecuador,https://www.nomades.com/islas-galapagos,Traslado a Tortuga Bay,57.00,US$,,Nomades,2026-01-06 10:51
Ecuador,https://www.nomades.com/islas-galapagos,Tour Bahía de Santa Cruz,65.00,US$,,Nomades,2026-01-06 10:51
Ecuador,https://www.nomades.com/islas-galapagos,Tintoreras,75.00,US$,,Nomades,2026-01-06 10:51
Ecuador,https://www.nomades.com/islas-galapagos,Volcán Sierra Negra,65.00,US$,,Nomades,2026-01-06 10:51
Ecuador,https://www.nomades.com/islas-galapagos,Tour Humedales y Tortugas Gigantes,65.00,US$,,Nomades,2026-01-06 10:51
Ecuador,https://www.nomades.com/islas-galapagos,Kayak y Snorkel,90.00,US$,,Nomades,2026-01-06 10:51
Ecuador,https://www.nomades.com/quito,Parque Nacional Cotopaxi,52.00,US$,6 reseñas,Nomades,2026-01-06 10:51
Ecuador,https://www.nomades.com/quito,Full Day Laguna Quilotoa,45.00,US$,,Nomades,2026-01-06 10:51
Ecuador,https://www.nomades.com/quito,Reserva Natural Mindo,52.00,US$,,Nomades,2026-01-06 10:51
Ecuador,https://www.nomades.com/quito,Full Day Otavalo,52.00,US$,,Nomades,2026-01-06 10:51
Ecuador,https://www.nomades.com/quito,City Tour y Línea de Ecuador,52.00,US$,,Nomades,2026-01-06 10:51
Ecuador,https://www.nomades.com/quito,Traslado Mitad del Mundo,16.00,US$,,Nomades,2026-01-06 10:51
Ecuador,https://www.nomades.com/quito,Traslado Termas de Papallacta,90.00,US$,,Nomades,2026-01-06 10:51
Ecuador,https://www.nomades.com/guayaquil,City Tour Guayaquil,31.00,US$,,Nomades,2026-01-06 10:51
Ecuador,https://www.nomades.com/guayaquil,Full Day Laguna de Quilotoa,144.00,US$,,Nomades,2026-01-06 10:51
Ecuador,https://www.nomades.com/guayaquil,Ascenso Volcán Chimborazo,123.00,US$,,Nomades,2026-01-06 10:51
Ecuador,https://www.nomades.com/guayaquil,Hacienda Cacao y Mango,104.00,US$,,Nomades,2026-01-06 10:51
Ecuador,https://www.nomades.com/guayaquil,Manglares de Churute,71.00,US$,,Nomades,2026-01-06 10:51
Ecuador,https://www.nomades.com/guayaquil,Full Day Hacienda La Danesa,236.00,US$,,Nomades,2026-01-06 10:51
Ecuador,https://www.nomades.com/guayaquil,Avistamiento de Delfines,79.00,US$,,Nomades,2026-01-06 10:51
Ecuador,https://www.nomades.com/guayaquil,Transfer Aeropuerto de Guayaquil,7.00,US$,,Nomades,2026-01-06 10:51
Guatemala,https://www.nomades.com/antigua,City Tour Antigua,46.00,US$,,Nomades,2026-01-06 10:51
Guatemala,https://www.nomades.com/antigua,Full Day Lago y Volcán Atitlán,79.00,US$,,Nomades,2026-01-06 10:51
Guatemala,https://www.nomades.com/antigua,Ascenso Volcán Pacaya,35.00,US$,,Nomades,2026-01-06 10:51
Guatemala,https://www.nomades.com/flores,Cráter Azul,95.00,US$,,Nomades,2026-01-06 10:51
Guatemala,https://www.nomades.com/flores,Parque Nacional Tikal,70.00,US$,,Nomades,2026-01-06 10:51
Guatemala,https://www.nomades.com/flores,Parque Nacional Yaxhá,65.00,US$,,Nomades,2026-01-06 10:51
Puerto Rico,https://www.nomades.com/san-juan,Viejo San Juan y Castillo del Morro,54.00,US$,,Nomades,2026-01-06 10:51
Puerto Rico,https://www.nomades.com/san-juan,Walking Tour por el Castillo de San Cristóbal y el Casco Antiguo,49.00,US$,,Nomades,2026-01-06 10:51
Puerto Rico,https://www.nomades.com/san-juan,Walking Tour al Atardecer por el Viejo San Juan,37.00,US$,,Nomades,2026-01-06 10:51
Puerto Rico,https://www.nomades.com/san-juan,Bosque Lluvioso El Yunque,75.00,US$,,Nomades,2026-01-06 10:51
República Dominicana,https://www.nomades.com/punta-cana,Full Day Isla Saona,59.00,US$,,Nomades,2026-01-06 10:51
República Dominicana,https://www.nomades.com/punta-cana,Full Day Isla Catalina,66.00,US$,,Nomades,2026-01-06 10:51
República Dominicana,https://www.nomades.com/punta-cana,Excursión a Samaná,130.00,US$,,Nomades,2026-01-06 10:51
República Dominicana,https://www.nomades.com/punta-cana,Excursión a Los Haitises y Montaña Redonda,130.00,US$,,Nomades,2026-01-06 10:51
República Dominicana,https://www.nomades.com/punta-cana,Excursión a los Ojos Indígenas,75.00,US$,,Nomades,2026-01-06 10:51
República Dominicana,https://www.nomades.com/punta-cana,City Tour Santo Domingo,59.00,US$,,Nomades,2026-01-06 10:51
República Dominicana,https://www.nomades.com/punta-cana,Entrada a La Hacienda Park,99.00,US$,,Nomades,2026-01-06 10:51
República Dominicana,https://www.nomades.com/punta-cana,Truck Safari Punta Cana,59.00,US$,,Nomades,2026-01-06 10:51
República Dominicana,https://www.nomades.com/punta-cana,Tour en Buggy en Playa Macao,25.00,US$,,Nomades,2026-01-06 10:51
República Dominicana,https://www.nomades.com/punta-cana,Scooba Doo,65.00,US$,,Nomades,2026-01-06 10:51
República Dominicana,https://www.nomades.com/punta-cana,Speed Boat,48.00,US$,,Nomades,2026-01-06 10:51
República Dominicana,https://www.nomades.com/punta-cana,Cabalgata Playa Macao,31.00,US$,,Nomades,2026-01-06 10:51
República Dominicana,https://www.nomades.com/punta-cana,Party Boat,50.00,US$,,Nomades,2026-01-06 10:51
República Dominicana,https://www.nomades.com/punta-cana,Los Piratas del Caribe,109.00,US$,,Nomades,2026-01-06 10:51
República Dominicana,https://www.nomades.com/punta-cana,Scape Park,129.00,US$,,Nomades,2026-01-06 10:51
República Dominicana,https://www.nomades.com/punta-cana,Transfer Aeropuerto de Punta Cana,4.00,US$,,Nomades,2026-01-06 10:51
República Dominicana,https://www.nomades.com/punta-cana,Visita Guiada a Monkeyland,89.00,US$,,Nomades,2026-01-06 10:51
República Dominicana,https://www.nomades.com/santo-domingo,Transfer Aeropuerto de Santo Domingo,5.00,US$,,Nomades,2026-01-06 10:52
República Dominicana,https://www.nomades.com/santo-domingo,Tour por la Ciudad Colonial,20.00,US$,,Nomades,2026-01-06 10:52
República Dominicana,https://www.nomades.com/santo-domingo,Excursión a Los Tres Ojos,45.00,US$,,Nomades,2026-01-06 10:52
República Dominicana,https://www.nomades.com/santo-domingo,Tour en Bicicleta por la Ciudad Colonial,35.00,US$,,Nomades,2026-01-06 10:52
República Dominicana,https://www.nomades.com/santo-domingo,Excursión al Parque Nacional Los Haitises,65.00,US$,,Nomades,2026-01-06 10:52
República Dominicana,https://www.nomades.com/santo-domingo,Excursión a Isla Saona,85.00,US$,,Nomades,2026-01-06 10:52
República Dominicana,https://www.nomades.com/santo-domingo,City Tour Santo Domingo,65.00,US$,,Nomades,2026-01-06 10:52
Costa Rica,https://www.nomades.com/arenal,Trekking Puentes Colgantes de Arenal,75.00,US$,Familiar / Fácil,Nomades,2026-01-06 10:52
Costa Rica,https://www.nomades.com/arenal,Avistamiento de Perezosos,65.00,US$,Familiar / Fácil,Nomades,2026-01-06 10:52
Costa Rica,https://www.nomades.com/arenal,Caminata Nocturna,55.00,US$,Familiar / Fácil,Nomades,2026-01-06 10:52
Costa Rica,https://www.nomades.com/arenal,Avistamiento de Aves,69.00,US$,Familiar / Fácil,Nomades,2026-01-06 10:52
Costa Rica,https://www.nomades.com/arenal,Kayak en el Lago Arenal,80.00,US$,Familiar / Fácil,Nomades,2026-01-06 10:52
Costa Rica,https://www.nomades.com/arenal,Rafting Río Balsa,80.00,US$,Familiar / Fácil,Nomades,2026-01-06 10:52
Costa Rica,https://www.nomades.com/arenal,Trekking Volcán Arenal,69.00,US$,Familiar / Fácil,Nomades,2026-01-06 10:52
Costa Rica,https://www.nomades.com/arenal,Trekking Catarata La Fortuna,75.00,US$,Exigencia física media,Nomades,2026-01-06 10:52
Costa Rica,https://www.nomades.com/arenal,Canyoning en el Cañón Perdido,104.00,US$,Exigencia física media,Nomades,2026-01-06 10:52
Costa Rica,https://www.nomades.com/arenal,Canyoning Gravity Falls,129.00,US$,Exigencia física media,Nomades,2026-01-06 10:52
Costa Rica,https://www.nomades.com/arenal,Transfer Aeropuerto de Arenal,27.00,US$,Todo el año,Nomades,2026-01-06 10:52
Costa Rica,https://www.nomades.com/quepos,Parque Nacional Manuel Antonio,73.00,US$,,Nomades,2026-01-06 10:52
Costa Rica,https://www.nomades.com/quepos,Caminata Nocturna en la Jungla,91.00,US$,,Nomades,2026-01-06 10:52
Costa Rica,https://www.nomades.com/quepos,Cabalgata Cascadas Tocori,95.00,US$,,Nomades,2026-01-06 10:52
Costa Rica,https://www.nomades.com/quepos,Catamarán y Snorkel Bahía Biesanz,91.00,US$,,Nomades,2026-01-06 10:52
Costa Rica,https://www.nomades.com/quepos,Kayak Manglares Isla Damas,79.00,US$,,Nomades,2026-01-06 10:52
Costa Rica,https://www.nomades.com/quepos,Kayak y Snorkel,79.00,US$,,Nomades,2026-01-06 10:52
Costa Rica,https://www.nomades.com/quepos,Rafting Río Savegre,110.00,US$,,Nomades,2026-01-06 10:52
Costa Rica,https://www.nomades.com/jaco,Parque Nacional Carara,80.00,US$,,Nomades,2026-01-06 10:52
Costa Rica,https://www.nomades.com/jaco,Aventura con Cocodrilos en Río Tarcoles,69.00,US$,,Nomades,2026-01-06 10:52
Costa Rica,https://www.nomades.com/jaco,Cuatrimotos ATV + Zipline,98.00,US$,,Nomades,2026-01-06 10:52
Costa Rica,https://www.nomades.com/jaco,Excursión a Isla Tortuga,138.00,US$,,Nomades,2026-01-06 10:52
Costa Rica,https://www.nomades.com/jaco,Zipline,55.00,US$,,Nomades,2026-01-06 10:52
Costa Rica,https://www.nomades.com/jaco,Aventura en Cuatrimotos ATV,60.00,US$,,Nomades,2026-01-06 10:52
Costa Rica,https://www.nomades.com/jaco,Parque Nacional Manuel Antonio,99.00,US$,,Nomades,2026-01-06 10:52
Costa Rica,https://www.nomades.com/jaco,Aventura en Buggy,135.00,US$,,Nomades,2026-01-06 10:52
Costa Rica,https://www.nomades.com/jaco,Puentes Colgantes Villa Lapas,85.00,US$,,Nomades,2026-01-06 10:52
Costa Rica,https://www.nomades.com/guanacaste,Paseo en Bote por Palo Verde,130.00,US$,,Nomades,2026-01-06 10:52
Costa Rica,https://www.nomades.com/guanacaste,Navegación Río Tenorio,106.00,US$,,Nomades,2026-01-06 10:52
Costa Rica,https://www.nomades.com/guanacaste,Rafting Río Tenorio,112.00,US$,,Nomades,2026-01-06 10:52
Costa Rica,https://www.nomades.com/guanacaste,Trekking Volcán Rincón de la Vieja,130.00,US$,,Nomades,2026-01-06 10:52
Costa Rica,https://www.nomades.com/guanacaste,Trekking Río Celeste,130.00,US$,,Nomades,2026-01-06 10:52
Costa Rica,https://www.nomades.com/monteverde,Trekking por el Bosque Nuboso de Monteverde,100.00,US$,,Nomades,2026-01-06 10:52
Costa Rica,https://www.nomades.com/monteverde,Avistamiento Nocturno,100.00,US$,,Nomades,2026-01-06 10:52
Costa Rica,https://www.nomades.com/monteverde,Cataratas El Tigre,193.00,US$,,Nomades,2026-01-06 10:52
Costa Rica,https://www.nomades.com/monteverde,Bosque Nuboso Santa Elena,107.00,US$,,Nomades,2026-01-06 10:52
Costa Rica,https://www.nomades.com/monteverde,Bosque Eterno de los Niños,90.00,US$,,Nomades,2026-01-06 10:52
Costa Rica,https://www.nomades.com/monteverde,Reserva Curi-Cancha,100.00,US$,,Nomades,2026-01-06 10:52
Costa Rica,https://www.nomades.com/monteverde,Puentes Colgantes,147.00,US$,,Nomades,2026-01-06 10:52
Costa Rica,https://www.nomades.com/monteverde,Tour Típico de Trapiche,87.00,US$,,Nomades,2026-01-06 10:52
Costa Rica,https://www.nomades.com/monteverde,"Tour de Café, Caña y Chocolate",87.00,US$,,Nomades,2026-01-06 10:52
Costa Rica,https://www.nomades.com/san-jose,Excursión a Isla Tortuga,116.00,US$,,Nomades,2026-01-06 10:52
Costa Rica,https://www.nomades.com/san-jose,Volcán Arenal y Aguas Termales de Baldi,171.00,US$,Naturaleza y relajación,Nomades,2026-01-06 10:52
Costa Rica,https://www.nomades.com/san-jose,Parque Nacional Manuel Antonio,149.00,US$,Naturaleza,Nomades,2026-01-06 10:52
Costa Rica,https://www.nomades.com/san-jose,Rafting Río Pacuare,100.00,US$,Aventura,Nomades,2026-01-06 10:52
Costa Rica,https://www.nomades.com/san-jose,City Tour San José,75.00,US$,Cultura,Nomades,2026-01-06 10:52
Costa Rica,https://www.nomades.com/san-jose,Avistamiento de Perezosos y Aves,28.00,US$,Naturaleza,Nomades,2026-01-06 10:52
Costa Rica,https://www.nomades.com/san-jose,Transfer Aeropuerto San José,39.00,US$,,Nomades,2026-01-06 10:52
Costa Rica,https://www.nomades.com/san-jose,Traslado de San José a Jacó,42.00,US$,,Nomades,2026-01-06 10:52
Costa Rica,https://www.nomades.com/san-jose,Traslado de San José a Arenal,50.00,US$,,Nomades,2026-01-06 10:52
Costa Rica,https://www.nomades.com/san-jose,Traslado de San José a Quepos,51.00,US$,,Nomades,2026-01-06 10:52
Costa Rica,https://www.nomades.com/san-jose,Traslado de San José a Monteverde,51.00,US$,,Nomades,2026-01-06 10:52
Costa Rica,https://www.nomades.com/san-jose,Traslado de San José a Guanacaste,79.00,US$,,Nomades,2026-01-06 10:52
México,https://www.nomades.com/ciudad-de-mexico,Basílica de Guadalupe y Teotihuacan,56.00,US$,,Nomades,2026-01-06 10:52
México,https://www.nomades.com/ciudad-de-mexico,"Tour a Xochimilco, Coyoacán y Museo Frida Kahlo",49.00,US$,,Nomades,2026-01-06 10:52
México,https://www.nomades.com/ciudad-de-mexico,Vuelo en Globo Teotihuacán,"2,499.00",MXN$,,Nomades,2026-01-06 10:52
México,https://www.nomades.com/ciudad-de-mexico,City Tour Centro Histórico,47.00,US$,,Nomades,2026-01-06 10:52
México,https://www.nomades.com/ciudad-de-mexico,Bus Turístico de Ciudad De México,290.00,MXN$,,Nomades,2026-01-06 10:52
México,https://www.nomades.com/ciudad-de-mexico,Castillo de Chapultepec y Museo de Antropología,49.00,US$,,Nomades,2026-01-06 10:52
México,https://www.nomades.com/ciudad-de-mexico,Full Day Frida y Diego,142.00,US$,,Nomades,2026-01-06 10:52
México,https://www.nomades.com/ciudad-de-mexico,Bus Nocturno en Ciudad de México,150.00,MXN$,,Nomades,2026-01-06 10:52
México,https://www.nomades.com/ciudad-de-mexico,Noche Mexicana,"1,250.00",MXN$,,Nomades,2026-01-06 10:52
México,https://www.nomades.com/ciudad-de-mexico,Tour Nocturno en Ciudad de México,25.00,US$,,Nomades,2026-01-06 10:52
México,https://www.nomades.com/ciudad-de-mexico,Tour Gastronómico,"1,412.00",MXN$,,Nomades,2026-01-06 10:52
México,https://www.nomades.com/ciudad-de-mexico,Excursión a Taxco y Cuernavaca,67.00,US$,,Nomades,2026-01-06 10:52
México,https://www.nomades.com/ciudad-de-mexico,Prismas Basálticos y Real del Monte,178.00,US$,,Nomades,2026-01-06 10:52
México,https://www.nomades.com/ciudad-de-mexico,Excursión a las Grutas de Tolantongo,110.00,US$,,Nomades,2026-01-06 10:52
México,https://www.nomades.com/ciudad-de-mexico,Trekking Volcanes de México,120.00,US$,,Nomades,2026-01-06 10:52
México,https://www.nomades.com/ciudad-de-mexico,Excursión a Puebla y Cholula,65.00,US$,,Nomades,2026-01-06 10:52
