moneda,zona_url,ciudad,actividad,precio,opiniones,fuente,fecha_scan
CLP,https://www.civitatis.com/es/eje-cafetero/,Filandia,Excursión a Barbas Bremen,"84.345,92 CL$",6 opiniones,Civitatis,2026-01-05 16:52
CLP,https://www.civitatis.com/es/eje-cafetero/,Salento,Tour privado por Salento,"62.944,72 CL$",Sin valorar,Civitatis,2026-01-05 16:52
CLP,https://www.civitatis.com/es/eje-cafetero/,Salento,Excursión privada a las termales de Santa Rosa de Cabal,"185.359,61 CL$",7 opiniones,Civitatis,2026-01-05 16:52
CLP,https://www.civitatis.com/es/eje-cafetero/,Varios destinos,Excursión privada al Valle de Cocora + Paseo a caballo,"203.890,54 CL$",6 opiniones,Civitatis,2026-01-05 16:52
CLP,https://www.civitatis.com/es/eje-cafetero/,Pereira,Tour privado por Pereira,"171.209,64 CL$",5 opiniones,Civitatis,2026-01-05 16:52
CLP,https://www.civitatis.com/es/eje-cafetero/,Pereira,"Excursión privada a Córdoba, Pijao y Buenavista","422.988,53 CL$",2 opiniones,Civitatis,2026-01-05 16:52
CLP,https://www.civitatis.com/es/eje-cafetero/,Manizales,"Excursión privada al Valle de Cocora, Salento y Filandia","533.771,24 CL$",1 opinión,Civitatis,2026-01-05 16:52
CLP,https://www.civitatis.com/es/eje-cafetero/,Manizales,Tour privado por Manizales,"171.209,64 CL$",1 opinión,Civitatis,2026-01-05 16:52
CLP,https://www.civitatis.com/es/eje-cafetero/,Armenia,Excursión privada a las Termales Santa Rosa de Cabal,"185.360,12 CL$",Sin valorar,Civitatis,2026-01-05 16:52
CLP,https://www.civitatis.com/es/eje-cafetero/,Armenia,Excursión a Salento y el Valle de Cocora + Paseo a caballo,"98.193,76 CL$",2 opiniones,Civitatis,2026-01-05 16:52
CLP,https://www.civitatis.com/es/eje-cafetero/,Salento,Excursión privada al santuario de palmas de cera de Tochecito,"231.384,79 CL$",6 opiniones,Civitatis,2026-01-05 16:52
CLP,https://www.civitatis.com/es/eje-cafetero/,Salento,"Excursión a Córdoba, Pijao y Buenavista","163.656,27 CL$",3 opiniones,Civitatis,2026-01-05 16:52
CLP,https://www.civitatis.com/es/eje-cafetero/,Pereira,Tour por Pereira,"52.873,56 CL$",5 opiniones,Civitatis,2026-01-05 16:52
CLP,https://www.civitatis.com/es/eje-cafetero/,Salento,Taller de café en Salento,"15.106,73 CL$",1 opinión,Civitatis,2026-01-05 16:52
CLP,https://www.civitatis.com/es/eje-cafetero/,Pereira,Excursión a Marsella,126.393 CL$,Sin valorar,Civitatis,2026-01-05 16:52
CLP,https://www.civitatis.com/es/eje-cafetero/,Quimbaya,Rafting en Quimbaya,"31.472,36 CL$",Sin valorar,Civitatis,2026-01-05 16:52
CLP,https://www.civitatis.com/es/eje-cafetero/,Varios destinos,Excursión al Jardín Botánico del Quindío,"130.505,81 CL$",1 opinión,Civitatis,2026-01-05 16:52
CLP,https://www.civitatis.com/es/eje-cafetero/,Salento,Tour del cacao por la finca El Argel,"57.720,31 CL$",7 opiniones,Civitatis,2026-01-05 16:52
CLP,https://www.civitatis.com/es/eje-cafetero/,Salento,Visita guiada por Salento,"31.472,36 CL$",1 opinión,Civitatis,2026-01-05 16:52
CLP,https://www.civitatis.com/es/eje-cafetero/,Salento,Paseo en balsa de bambú por Quimbaya,"65.059,66 CL$",Sin valorar,Civitatis,2026-01-05 16:52
CLP,https://www.civitatis.com/es/eje-cafetero/,Salento,Trekking por el Santuario de la Palma de Cera de Tochecito,"96.934,87 CL$",2 opiniones,Civitatis,2026-01-05 16:52
CLP,https://www.civitatis.com/es/eje-cafetero/,Armenia,Paseo en balsa de bambú por Quimbaya,"65.059,66 CL$",Sin valorar,Civitatis,2026-01-05 16:52
CLP,https://www.civitatis.com/es/eje-cafetero/,Salento,Vuelo privado en parapente sobre el Eje Cafetero,"211.771,22 CL$",1 opinión,Civitatis,2026-01-05 16:52
CLP,https://www.civitatis.com/es/eje-cafetero/,Manizales,Excursión al Nevado de Santa Isabel,"137.577,77 CL$",1 opinión,Civitatis,2026-01-05 16:52
CLP,https://www.civitatis.com/es/eje-cafetero/,Manizales,Tour de las orquídeas,"115.566,50 CL$",2 opiniones,Civitatis,2026-01-05 16:52
CLP,https://www.civitatis.com/es/eje-cafetero/,Armenia,"Excursión privada a Córdoba, Pijao y Buenavista","382.703,91 CL$",Sin valorar,Civitatis,2026-01-05 16:52
CLP,https://www.civitatis.com/es/eje-cafetero/,Armenia,Tour privado por Armenia,"171.209,64 CL$",Sin valorar,Civitatis,2026-01-05 16:52
CLP,https://www.civitatis.com/es/eje-cafetero/,Salento,Avistamiento de aves en la reserva Santa Rita,"82.331,69 CL$",2 opiniones,Civitatis,2026-01-05 16:52
CLP,https://www.civitatis.com/es/eje-cafetero/,Quimbaya,Tour del cacao por la finca El Argel,"28.325,12 CL$",1 opinión,Civitatis,2026-01-05 16:52
CLP,https://www.civitatis.com/es/eje-cafetero/,Varios destinos,Avistamiento de aves en Barbas Bremen,"77.799,67 CL$",3 opiniones,Civitatis,2026-01-05 16:52
CLP,https://www.civitatis.com/es/eje-cafetero/,Salento,Excursión a la Reserva Cerro Morrogacho,"141.310,90 CL$",1 opinión,Civitatis,2026-01-05 16:52
CLP,https://www.civitatis.com/es/eje-cafetero/,Quimbaya,Paseo en balsa de bambú por Quimbaya,"62.944,72 CL$",Sin valorar,Civitatis,2026-01-05 16:52
CLP,https://www.civitatis.com/es/eje-cafetero/,Pereira,Senderismo por el Santuario Otún Quimbaya,"88.122,61 CL$",1 opinión,Civitatis,2026-01-05 16:52
CLP,https://www.civitatis.com/es/eje-cafetero/,Armenia,Vuelo privado en parapente sobre el Eje Cafetero,"211.771,22 CL$",2 opiniones,Civitatis,2026-01-05 16:52
CLP,https://www.civitatis.com/es/eje-cafetero/,Pereira,Vuelo privado en parapente sobre el Eje Cafetero,"235.890,13 CL$",Sin valorar,Civitatis,2026-01-05 16:52
CLP,https://www.civitatis.com/es/eje-cafetero/,Salento,Tour en bicicleta por las montañas de Salento,"60.426,93 CL$",1 opinión,Civitatis,2026-01-05 16:52
CLP,https://www.civitatis.com/es/eje-cafetero/,Salento,Senderismo por el Santuario Otún Quimbaya,"96.934,87 CL$",Sin valorar,Civitatis,2026-01-05 16:52
CLP,https://www.civitatis.com/es/eje-cafetero/,Pereira,Tour de las orquídeas,"108.768,47 CL$",Sin valorar,Civitatis,2026-01-05 16:52
CLP,https://www.civitatis.com/es/eje-cafetero/,Manizales,Senderismo por el Santuario Otún Quimbaya,"129.666,12 CL$",Sin valorar,Civitatis,2026-01-05 16:52
CLP,https://www.civitatis.com/es/eje-cafetero/,Pereira,Excursión al Parque Panaca,"106.272,09 CL$",1 opinión,Civitatis,2026-01-05 16:52
CLP,https://www.civitatis.com/es/eje-cafetero/,Armenia,Excursión al Jardín Botánico del Quindío,"117.728,03 CL$",1 opinión,Civitatis,2026-01-05 16:52
CLP,https://www.civitatis.com/es/eje-cafetero/,Filandia,Excursión privada a las termales de Santa Rosa de Cabal,"185.359,86 CL$",1 opinión,Civitatis,2026-01-05 16:52
CLP,https://www.civitatis.com/es/eje-cafetero/,Manizales,Excursión a Guática y Quinchía,"141.499,73 CL$",Sin valorar,Civitatis,2026-01-05 16:52
CLP,https://www.civitatis.com/es/eje-cafetero/,Pereira,Tour de comida callejera por Pereira,"42.802,41 CL$",Sin valorar,Civitatis,2026-01-05 16:52
CLP,https://www.civitatis.com/es/eje-cafetero/,Pereira,Tour por el Jardín Botánico de Pereira,"73.015,87 CL$",Sin valorar,Civitatis,2026-01-05 16:52
CLP,https://www.civitatis.com/es/eje-cafetero/,Armenia,Tour de la fruta colombiana,"33.738,37 CL$",Sin valorar,Civitatis,2026-01-05 16:52
CLP,https://www.civitatis.com/es/eje-cafetero/,Calarcá,"Excursión a Córdoba, Buenavista y Pijao","96.956,27 CL$",Sin valorar,Civitatis,2026-01-05 16:52
CLP,https://www.civitatis.com/es/eje-cafetero/,Varios destinos,Avistamiento de aves en el santuario de palmas de cera,"75.533,66 CL$",Sin valorar,Civitatis,2026-01-05 16:52
CLP,https://www.civitatis.com/es/eje-cafetero/,Manizales,Excursión a Pereira + Visita a una finca de plátanos,"102.977,56 CL$",Sin valorar,Civitatis,2026-01-05 16:52
CLP,https://www.civitatis.com/es/eje-cafetero/,Pereira,Tour de la cerveza artesanal por Pereira,"65.462,51 CL$",Sin valorar,Civitatis,2026-01-05 16:52
CLP,https://www.civitatis.com/es/eje-cafetero/,Pereira,Excursión a la cascada Don Lolo,"95.675,97 CL$",Sin valorar,Civitatis,2026-01-05 16:52
CLP,https://www.civitatis.com/es/eje-cafetero/,Varios destinos,Taller de café en Armenia,"81.828,13 CL$",Sin valorar,Civitatis,2026-01-05 16:52
CLP,https://www.civitatis.com/es/eje-cafetero/,Armenia,Excursión a Pereira + Visita a una finca de plátanos,"88.122,61 CL$",Sin valorar,Civitatis,2026-01-05 16:52
CLP,https://www.civitatis.com/es/eje-cafetero/,Filandia,Vuelo privado en parapente sobre el Eje Cafetero,"211.771,22 CL$",Sin valorar,Civitatis,2026-01-05 16:52
CLP,https://www.civitatis.com/es/eje-cafetero/,Salento,Excursión al volcán Machín,"122.616,31 CL$",Sin valorar,Civitatis,2026-01-05 16:52
CLP,https://www.civitatis.com/es/eje-cafetero/,Pereira,Excursión a los termales de San Vicente,"69.490,97 CL$",Sin valorar,Civitatis,2026-01-05 16:52
CLP,https://www.civitatis.com/es/eje-cafetero/,Filandia,Visita guiada por Filandia,"51.614,67 CL$",Sin valorar,Civitatis,2026-01-05 16:52
CLP,https://www.civitatis.com/es/eje-cafetero/,Manizales,"Excursión privada a Córdoba, Pijao y Buenavista","594.198,17 CL$",Sin valorar,Civitatis,2026-01-05 16:52
CLP,https://www.civitatis.com/es/eje-cafetero/,Manizales,Excursión privada a la finca La Mina,"392.775,06 CL$",Sin valorar,Civitatis,2026-01-05 16:53
CLP,https://www.civitatis.com/es/eje-cafetero/,Manizales,Excursión a Marsella,"152.829,78 CL$",Sin valorar,Civitatis,2026-01-05 16:53
CLP,https://www.civitatis.com/es/eje-cafetero/,Manizales,Excursión a La Virginia y El Guásimo,"128.407,23 CL$",Sin valorar,Civitatis,2026-01-05 16:53
CLP,https://www.civitatis.com/es/eje-cafetero/,Manizales,Tour de la panela,"106.502,46 CL$",Sin valorar,Civitatis,2026-01-05 16:53
CLP,https://www.civitatis.com/es/eje-cafetero/,Manizales,Tour del aguacate,"120.853,86 CL$",Sin valorar,Civitatis,2026-01-05 16:53
CLP,https://www.civitatis.com/es/eje-cafetero/,Manizales,Avistamiento de aves y flores en Manizales,"33.738,37 CL$",Sin valorar,Civitatis,2026-01-05 16:53
CLP,https://www.civitatis.com/es/eje-cafetero/,Pereira,Tour de la fruta colombiana,"74.526,55 CL$",Sin valorar,Civitatis,2026-01-05 16:53
CLP,https://www.civitatis.com/es/eje-cafetero/,Pereira,Clase de bailes latinos en Pereira,"25.177,88 CL$",Sin valorar,Civitatis,2026-01-05 16:53
CLP,https://www.civitatis.com/es/eje-cafetero/,Pereira,Tour por el Santuario de la Virgen del Jordán,"70.498,08 CL$",Sin valorar,Civitatis,2026-01-05 16:53
CLP,https://www.civitatis.com/es/eje-cafetero/,Armenia,Excursión a Guática y Quinchía,"153.081,56 CL$",Sin valorar,Civitatis,2026-01-05 16:53
CLP,https://www.civitatis.com/es/eje-cafetero/,Armenia,Excursión a Marsella,"163.152,71 CL$",1 opinión,Civitatis,2026-01-05 16:53
CLP,https://www.civitatis.com/es/eje-cafetero/,Armenia,Senderismo por el Santuario Otún Quimbaya,"115.314,73 CL$",Sin valorar,Civitatis,2026-01-05 16:53
CLP,https://www.civitatis.com/es/eje-cafetero/,Armenia,Excursión a La Virginia y El Guásimo,"133.946,36 CL$",Sin valorar,Civitatis,2026-01-05 16:53
CLP,https://www.civitatis.com/es/eje-cafetero/,Armenia,Tour de la panela,"99.452,66 CL$",Sin valorar,Civitatis,2026-01-05 16:53
CLP,https://www.civitatis.com/es/eje-cafetero/,Armenia,Tour de las orquídeas,"148.549,54 CL$",Sin valorar,Civitatis,2026-01-05 16:53
CLP,https://www.civitatis.com/es/eje-cafetero/,Armenia,Visita guiada por Armenia,"39.529,28 CL$",Sin valorar,Civitatis,2026-01-05 16:53
CLP,https://www.civitatis.com/es/eje-cafetero/,Armenia,Ruta de Café con aroma de mujer en 8 días por el Eje Cafetero,"780.514,55 CL$",Sin valorar,Civitatis,2026-01-05 16:53
CLP,https://www.civitatis.com/es/eje-cafetero/,Calarcá,Tour por el Jardín Botánico del Quindío,"66.742,80 CL$",Sin valorar,Civitatis,2026-01-05 16:53
CLP,https://www.civitatis.com/es/eje-cafetero/,Calarcá,Tour del café en bicicleta,"90.640,39 CL$",Sin valorar,Civitatis,2026-01-05 16:53
CLP,https://www.civitatis.com/es/eje-cafetero/,Calarcá,Tour en bicicleta por Calarcá,"55.076,63 CL$",Sin valorar,Civitatis,2026-01-05 16:53
CLP,https://www.civitatis.com/es/eje-cafetero/,Salento,Tour por los miradores de Salento,"105.243,57 CL$",1 opinión,Civitatis,2026-01-05 16:53
CLP,https://www.civitatis.com/es/eje-cafetero/,Salento,Visita guiada por el Centro Ecocultural de Palma de Cera,"32.731,25 CL$",Sin valorar,Civitatis,2026-01-05 16:53
CLP,https://www.civitatis.com/es/eje-cafetero/,Salento,Juego del tejo en Salento,"49.600,44 CL$",Sin valorar,Civitatis,2026-01-05 16:53
CLP,https://www.civitatis.com/es/eje-cafetero/,Quimbaya,Visita a la granja de Mamá Lulú,"9.441,70 CL$",Sin valorar,Civitatis,2026-01-05 16:53
CLP,https://www.civitatis.com/es/eje-cafetero/,Buenavista,Tour por las plantaciones de café del Quindío,"42.047,07 CL$",Sin valorar,Civitatis,2026-01-05 16:53
CLP,https://www.civitatis.com/es/eje-cafetero/,Buenavista,Visita a la finca cafetera El Balcón,"20.142,31 CL$",Sin valorar,Civitatis,2026-01-05 16:53
CLP,https://www.civitatis.com/es/eje-cafetero/,Santa Rosa de Cabal,Visita a una finca cafetera de Santa Rosa de Cabal,"33.234,81 CL$",Sin valorar,Civitatis,2026-01-05 16:53
CLP,https://www.civitatis.com/es/eje-cafetero/,Santa Rosa de Cabal,Senderismo hasta las cascadas de San Ramón,"28.702,79 CL$",Novedad,Civitatis,2026-01-05 16:53
CLP,https://www.civitatis.com/es/eje-cafetero/,Santa Rosa de Cabal,Visita al Monasterio San José + Museo La Apostólica,"85.604,82 CL$",Novedad,Civitatis,2026-01-05 16:53
CLP,https://www.civitatis.com/es/eje-cafetero/,Santa Rosa de Cabal,Entradas a las casas Disney del Parque Calypso,"15.106,73 CL$",Sin valorar,Civitatis,2026-01-05 16:53
CLP,https://www.civitatis.com/es/eje-cafetero/,Santa Rosa de Cabal,Avistamiento de anfibios y reptiles en Santa Rosa de Cabal,"81.576,35 CL$",Sin valorar,Civitatis,2026-01-05 16:53
CLP,https://www.civitatis.com/es/eje-cafetero/,Armenia,Tour panorámico privado por Armenia,"120.853,86 CL$",Sin valorar,Civitatis,2026-01-05 16:53
CLP,https://www.civitatis.com/es/eje-cafetero/,Pereira,Excursión a La Virginia y El Guásimo,"97.186,65 CL$",Sin valorar,Civitatis,2026-01-05 16:53
CLP,https://www.civitatis.com/es/eje-cafetero/,Armenia,Excursión al Parque Panaca,"124.378,77 CL$",Sin valorar,Civitatis,2026-01-05 16:53
CLP,https://www.civitatis.com/es/eje-cafetero/,Pereira,Tour navideño por Pereira,"80.569,24 CL$",Sin valorar,Civitatis,2026-01-05 16:53
CLP,https://www.civitatis.com/es/eje-cafetero/,Varios destinos,Ruta privada de trekking de 2 días por el Nevado de Santa Isabel,"397.810,64 CL$",Sin valorar,Civitatis,2026-01-05 16:53
CLP,https://www.civitatis.com/es/eje-cafetero/,Salento,Ruta privada de trekking de 4 días por el Nevado del Tolima,"569.020,28 CL$",Sin valorar,Civitatis,2026-01-05 16:53
CLP,https://www.civitatis.com/es/huila/,Neiva,Excursión al Parque Arqueológico de San Agustín,"214.012,05 CL$",2 opiniones,Civitatis,2026-01-05 16:53
CLP,https://www.civitatis.com/es/huila/,Neiva,Excursión al Desierto de la Tatacoa,"91.395,73 CL$",36 opiniones,Civitatis,2026-01-05 16:53
CLP,https://www.civitatis.com/es/huila/,Neiva,Excursión a La Mano del Gigante,"146.031,75 CL$",2 opiniones,Civitatis,2026-01-05 16:53
CLP,https://www.civitatis.com/es/huila/,Villavieja,Tour de 2 días por el desierto de la Tatacoa,"135.016,42 CL$",Sin valorar,Civitatis,2026-01-05 16:53
CLP,https://www.civitatis.com/es/huila/,Neiva,Excursión a las Termales de Rivera,"62.944,72 CL$",2 opiniones,Civitatis,2026-01-05 16:53
CLP,https://www.civitatis.com/es/huila/,San Agustín,Excursion privada a Chaquira y Tablón,"70.498,08 CL$",1 opinión,Civitatis,2026-01-05 16:53
CLP,https://www.civitatis.com/es/huila/,Neiva,Excursión a La Jagua + Visita al mirador La Morra,"115.566,50 CL$",Sin valorar,Civitatis,2026-01-05 16:53
CLP,https://www.civitatis.com/es/huila/,Neiva,Cena en el desierto de la Tatacoa + Visita al Observatorio Astronómico,"62.944,72 CL$",Sin valorar,Civitatis,2026-01-05 16:53
CLP,https://www.civitatis.com/es/huila/,San Agustín,Ruta privada de senderismo al Salto de los Bordones,"100.711,55 CL$",Sin valorar,Civitatis,2026-01-05 16:53
CLP,https://www.civitatis.com/es/huila/,San Agustín,Tour del café por la finca Tierra Activa,"27.695,67 CL$",Sin valorar,Civitatis,2026-01-05 16:53
CLP,https://www.civitatis.com/es/huila/,Neiva,Rápel en Palermo,"62.944,72 CL$",1 opinión,Civitatis,2026-01-05 16:53
CLP,https://www.civitatis.com/es/huila/,Neiva,Excursión a Paicol + Espeleología en la cueva Caja de Agua,"100.711,55 CL$",Sin valorar,Civitatis,2026-01-05 16:53
CLP,https://www.civitatis.com/es/huila/,Neiva,Paseo en barco por el río Magdalena + Degustación de Achira,"77.547,89 CL$",Sin valorar,Civitatis,2026-01-05 16:53
CLP,https://www.civitatis.com/es/huila/,Neiva,Barranquismo en la Cueva de las Golondrinas,"80.569,24 CL$",Sin valorar,Civitatis,2026-01-05 16:53
CLP,https://www.civitatis.com/es/huila/,Neiva,Excursión a Palermo,"96.934,87 CL$",Sin valorar,Civitatis,2026-01-05 16:53
CLP,https://www.civitatis.com/es/huila/,Varios destinos,Visita a la bodega y cervecería Casa Bohemia,"54.132,46 CL$",Sin valorar,Civitatis,2026-01-05 16:53
CLP,https://www.civitatis.com/es/huila/,Pitalito,Excursión de 2 días a San Agustín,"269.403,41 CL$",Sin valorar,Civitatis,2026-01-05 16:53
CLP,https://www.civitatis.com/es/huila/,Neiva,Excursión a Yaguará,"104.488,23 CL$",Sin valorar,Civitatis,2026-01-05 16:53
CLP,https://www.civitatis.com/es/huila/,Neiva,Tour panorámico por Neiva + Clase de baile folclórico,"86.863,71 CL$",Sin valorar,Civitatis,2026-01-05 16:53
CLP,https://www.civitatis.com/es/huila/,Villavieja,Tour por Villavieja + Paseo en barco,"28.954,57 CL$",Sin valorar,Civitatis,2026-01-05 16:53
CLP,https://www.civitatis.com/es/huila/,San Agustín,Excursión privada a la cascada Tres Chorros,"84.094,14 CL$",Sin valorar,Civitatis,2026-01-05 16:53
CLP,https://www.civitatis.com/es/huila/,Pitalito,Avistamiento de aves en el bosque andino,"91.899,29 CL$",Sin valorar,Civitatis,2026-01-05 16:53
CLP,https://www.civitatis.com/es/huila/,Neiva,Rafting y barranquismo en Paicol,"148.045,98 CL$",Sin valorar,Civitatis,2026-01-05 16:53
CLP,https://www.civitatis.com/es/huila/,Neiva,Visita a la finca cafetera Don Arnulfo,"90.640,39 CL$",Sin valorar,Civitatis,2026-01-05 16:53
CLP,https://www.civitatis.com/es/huila/,San Agustín,Visita a la finca Tierra Activa,"27.695,67 CL$",Sin valorar,Civitatis,2026-01-05 16:53
CLP,https://www.civitatis.com/es/huila/,Pitalito,Excursión a la laguna de Guaitipán,"59.168,03 CL$",Sin valorar,Civitatis,2026-01-05 16:53
CLP,https://www.civitatis.com/es/huila/,Neiva,Visita a la bodega y cervecería Casa Bohemia,"94.417,08 CL$",Sin valorar,Civitatis,2026-01-05 16:53
CLP,https://www.civitatis.com/es/huila/,Neiva,Visita a la finca de cacao Villa Stefany,"69.239,19 CL$",Sin valorar,Civitatis,2026-01-05 16:53
CLP,https://www.civitatis.com/es/huila/,Neiva,Tour por Neiva,"62.944,72 CL$",Sin valorar,Civitatis,2026-01-05 16:53
CLP,https://www.civitatis.com/es/huila/,Neiva,Excursión de 2 días al Parque Arqueológico Nacional de Tierradentro,"276.956,77 CL$",Sin valorar,Civitatis,2026-01-05 16:53
CLP,https://www.civitatis.com/es/huila/,San Agustín,Taller de pan y tortas en la finca Tierra Activa,"33.990,14 CL$",Sin valorar,Civitatis,2026-01-05 16:53
CLP,https://www.civitatis.com/es/huila/,San Agustín,Excursión a Puerto Quinchana,"94.417,08 CL$",Sin valorar,Civitatis,2026-01-05 16:53
CLP,https://www.civitatis.com/es/huila/,Varios destinos,Tour por el Museo de Historia Natural de la Tatacoa + Taller de fósiles,"79.310,34 CL$",Sin valorar,Civitatis,2026-01-05 16:53
CLP,https://www.civitatis.com/es/huila/,San Agustín,Sesión de aromaterapia y meditación en la finca Tierra Activa,"37.263,27 CL$",Sin valorar,Civitatis,2026-01-05 16:53
CLP,https://www.civitatis.com/es/huila/,Pitalito,Visita guiada por Pitalito,"41.543,51 CL$",Sin valorar,Civitatis,2026-01-05 16:53
CLP,https://www.civitatis.com/es/huila/,Neiva,Transporte y entrada a un resort del desierto de la Tatacoa,"175.489,88 CL$",Sin valorar,Civitatis,2026-01-05 16:53
CLP,https://www.civitatis.com/es/huila/,Villavieja,Paseo en barco por el río Magdalena,"29.961,68 CL$",Sin valorar,Civitatis,2026-01-05 16:53
CLP,https://www.civitatis.com/es/huila/,San Agustín,Tour privado en bicicleta por San Agustín,"45.320,19 CL$",Sin valorar,Civitatis,2026-01-05 16:53
CLP,https://www.civitatis.com/es/huila/,Pitalito,Visita a una finca cafetera,"71.756,98 CL$",Sin valorar,Civitatis,2026-01-05 16:53
CLP,https://www.civitatis.com/es/huila/,Neiva,Excursión al Cañón Pipilicua,"91.899,29 CL$",Sin valorar,Civitatis,2026-01-05 16:53
CLP,https://www.civitatis.com/es/huila/,Pitalito,Taller de chivas de arcilla en Pitalito,"66.721,40 CL$",Sin valorar,Civitatis,2026-01-05 16:53
CLP,https://www.civitatis.com/es/huila/,San Agustín,Tour privado por el Parque Arqueológico de San Agustín,"50.355,77 CL$",Sin valorar,Civitatis,2026-01-05 16:53
CLP,https://www.civitatis.com/es/huila/,Villavieja,Excursión al desierto de la Tatacoa + Observación de estrellas,"49.096,88 CL$",Sin valorar,Civitatis,2026-01-05 16:53
CLP,https://www.civitatis.com/es/huila/,San Agustín,Tour privado por las zonas arqueológicas de San Agustín + Salto del Moriño,"151.067,33 CL$",Sin valorar,Civitatis,2026-01-05 16:53
CLP,https://www.civitatis.com/es/la-guajira/,Riohacha,"Tour de 3 días por Manaure, Cabo de la Vela y Punta Gallinas","425.506,32 CL$",3 opiniones,Civitatis,2026-01-05 16:54
CLP,https://www.civitatis.com/es/la-guajira/,Riohacha,Excursión a las playas de Cabo de la Vela,"117.832,51 CL$",4 opiniones,Civitatis,2026-01-05 16:54
CLP,https://www.civitatis.com/es/la-guajira/,Riohacha,Excursión a las salinas de Manaure y el santuario de fauna y flora Los Flamencos,"78.555,01 CL$",3 opiniones,Civitatis,2026-01-05 16:54
CLP,https://www.civitatis.com/es/la-guajira/,Riohacha,Excursión a las salinas de Manaure + Ranchería wayúu,"119.469,08 CL$",3 opiniones,Civitatis,2026-01-05 16:54
CLP,https://www.civitatis.com/es/la-guajira/,Riohacha,Tour de 2 días por Manaure y Cabo de la Vela,"245.484,41 CL$",3 opiniones,Civitatis,2026-01-05 16:54
CLP,https://www.civitatis.com/es/la-guajira/,Riohacha,"Tour de 4 días por Manaure, Cabo de la Vela y Punta Gallinas","402.846,22 CL$",1 opinión,Civitatis,2026-01-05 16:54
CLP,https://www.civitatis.com/es/la-guajira/,Riohacha,Excursión a la playa de Palomino,"201.128,95 CL$",Sin valorar,Civitatis,2026-01-05 16:54
CLP,https://www.civitatis.com/es/la-guajira/,Varios destinos,Taller de mochilas con una comunidad indígena,"93.158,18 CL$",Sin valorar,Civitatis,2026-01-05 16:54
CLP,https://www.civitatis.com/es/la-guajira/,Palomino,Excursión a una comunidad indígena Kogui,"105.747,13 CL$",1 opinión,Civitatis,2026-01-05 16:54
CLP,https://www.civitatis.com/es/la-guajira/,Riohacha,"Tour de 5 días por Manaure, Cabo de la Vela, Punta Gallinas y Nazareth","646.442,29 CL$",Sin valorar,Civitatis,2026-01-05 16:54
CLP,https://www.civitatis.com/es/la-guajira/,Riohacha,Tour de 2 días por Manaure y el Santuario Los Flamencos,"202.933,78 CL$",Sin valorar,Civitatis,2026-01-05 16:54
CLP,https://www.civitatis.com/es/la-guajira/,Varios destinos,Tubing en el río Don Diego,"83.087,03 CL$",Sin valorar,Civitatis,2026-01-05 16:54
CLP,https://www.civitatis.com/es/la-guajira/,Riohacha,Visita a una ranchería wayúu,"73.645,32 CL$",Sin valorar,Civitatis,2026-01-05 16:54
CLP,https://www.civitatis.com/es/la-guajira/,Riohacha,Tour de 7 días por lo mejor de La Guajira,"788.823,25 CL$",Sin valorar,Civitatis,2026-01-05 16:54
CLP,https://www.civitatis.com/es/la-guajira/,Riohacha,Tour de la cultura vallenata,"92.719,02 CL$",Sin valorar,Civitatis,2026-01-05 16:54
CLP,https://www.civitatis.com/es/la-guajira/,Varios destinos,Tour del maracuyá por la Sierra Nevada de Santa Marta,"183.798,58 CL$",Sin valorar,Civitatis,2026-01-05 16:54
CLP,https://www.civitatis.com/es/la-guajira/,Riohacha,Excursión a la playa de Mayapo,"86.737,82 CL$",Sin valorar,Civitatis,2026-01-05 16:54
CLP,https://www.civitatis.com/es/la-guajira/,Palomino,Visita a una comunidad indígena de la Sierra Nevada,"62.944,72 CL$",Sin valorar,Civitatis,2026-01-05 16:54
CLP,https://www.civitatis.com/es/llanos-orientales/,La Macarena,Excursión a Caño Cristales,"134.701,70 CL$",2 opiniones,Civitatis,2026-01-05 16:54
CLP,https://www.civitatis.com/es/llanos-orientales/,Villavicencio,Rafting en el cañón del río Güejar,"126.896,55 CL$",Sin valorar,Civitatis,2026-01-05 16:54
CLP,https://www.civitatis.com/es/llanos-orientales/,Villavicencio,Tour del café por Lejanías,"95.701,15 CL$",Sin valorar,Civitatis,2026-01-05 16:54
CLP,https://www.civitatis.com/es/llanos-orientales/,Villavicencio,Excursión al río Güejar,"89.255,61 CL$",Sin valorar,Civitatis,2026-01-05 16:54
CLP,https://www.civitatis.com/es/llanos-orientales/,Villavicencio,Tubing en el cañón del río Güape,"127.425,29 CL$",Sin valorar,Civitatis,2026-01-05 16:54
CLP,https://www.civitatis.com/es/llanos-orientales/,Villavicencio,Excursión a la cascada La Encantada + Tubing en el cañón del río Cafre,"137.471,27 CL$",Sin valorar,Civitatis,2026-01-05 16:54
CLP,https://www.civitatis.com/es/llanos-orientales/,Villavicencio,Barranquismo en Uribe,"120.727,97 CL$",Sin valorar,Civitatis,2026-01-05 16:54
CLP,https://www.civitatis.com/es/llanos-orientales/,Villavicencio,Excursión al Salto de Santo Domingo,"118.855,49 CL$",Sin valorar,Civitatis,2026-01-05 16:54
CLP,https://www.civitatis.com/es/llanos-orientales/,Villavicencio,Avistamiento de aves en Villavicencio,"130.597,70 CL$",Sin valorar,Civitatis,2026-01-05 16:54
