moneda,pais,destino,actividad,precio,opiniones,viajeros,url_fuente,fuente,fecha_scan
CLP,Colombia,Guaduas,Tour de aventura en Tobia,"34.155,69 CL$",Sin valorar,15 viajeros,https://www.civitatis.com/es/guaduas/,Civitatis,2026-01-09 16:03
CLP,Colombia,Guaduas,Rafting en el río Negro,"20.493,41 CL$",Sin valorar,,https://www.civitatis.com/es/guaduas/,Civitatis,2026-01-09 16:03
CLP,Colombia,Guaduas,Tirolina en Tobia,"17.963,36 CL$",Sin valorar,,https://www.civitatis.com/es/guaduas/,Civitatis,2026-01-09 16:03
CLP,Colombia,Guaduas,Salto de péndulo en Tobia Sky,"17.963,36 CL$",Sin valorar,,https://www.civitatis.com/es/guaduas/,Civitatis,2026-01-09 16:03
CLP,Colombia,Guaduas,Paseo a caballo por Tobia,"18.216,36 CL$",Sin valorar,,https://www.civitatis.com/es/guaduas/,Civitatis,2026-01-09 16:03
CLP,Colombia,Guaduas,Barranquismo en Tobia,"16.445,33 CL$",1 opinión,4 viajeros,https://www.civitatis.com/es/guaduas/,Civitatis,2026-01-09 16:03
CLP,Colombia,Guaduas,Paseo a caballo por Útica,"8.855,17 CL$",Sin valorar,13 viajeros,https://www.civitatis.com/es/guaduas/,Civitatis,2026-01-09 16:03
CLP,Colombia,Guaduas,Barranquismo y tirolina en Útica,"20.240,40 CL$",Sin valorar,10 viajeros,https://www.civitatis.com/es/guaduas/,Civitatis,2026-01-09 16:03
CLP,Colombia,Guaduas,Rafting en el río Negro,"15.180,30 CL$",Sin valorar,,https://www.civitatis.com/es/guaduas/,Civitatis,2026-01-09 16:03
CLP,Colombia,Guaduas,"Tirolina, puente colgante y rápel en Útica","11.385,23 CL$",Sin valorar,,https://www.civitatis.com/es/guaduas/,Civitatis,2026-01-09 16:03
CLP,Colombia,Guaduas,Trekking y tirolina en Útica,"12.650,25 CL$",Sin valorar,,https://www.civitatis.com/es/guaduas/,Civitatis,2026-01-09 16:03
CLP,Colombia,Guaduas,Tour de aventura en Útica,"27.830,56 CL$",Sin valorar,6 viajeros,https://www.civitatis.com/es/guaduas/,Civitatis,2026-01-09 16:03
CLP,Colombia,Barú ,Tour del plancton luminiscente por Barú,"43.010,86 CL$",4 opiniones,243 viajeros,https://www.civitatis.com/es/baru/,Civitatis,2026-01-09 16:04
CLP,Colombia,Barú ,Bautismo de buceo en Barú,"64.769,30 CL$",1 opinión,21 viajeros,https://www.civitatis.com/es/baru/,Civitatis,2026-01-09 16:04
CLP,Colombia,Barú ,Buceo en Barú,"99.051,50 CL$",1 opinión,12 viajeros,https://www.civitatis.com/es/baru/,Civitatis,2026-01-09 16:04
CLP,Colombia,Barú ,Entrada a un club de playa de Barú,"16.192,32 CL$",1 opinión,6 viajeros,https://www.civitatis.com/es/baru/,Civitatis,2026-01-09 16:04
CLP,Colombia,Barú ,Fliteboard en Barú,"66.540,34 CL$",Sin valorar,,https://www.civitatis.com/es/baru/,Civitatis,2026-01-09 16:04
CLP,Colombia,Barú ,Curso de buceo PADI Open Water en Barú,"551.551,14 CL$",Sin valorar,,https://www.civitatis.com/es/baru/,Civitatis,2026-01-09 16:04
CLP,Colombia,Barú ,Snorkel en Barú,"43.010,86 CL$",Sin valorar,25 viajeros,https://www.civitatis.com/es/baru/,Civitatis,2026-01-09 16:04
CLP,Colombia,Barú ,Seguro de viaje Civitatis,"20.427,67 CL$",2.838 opiniones,93.757 viajeros,https://www.civitatis.com/es/baru/,Civitatis,2026-01-09 16:04
CLP,Colombia,Barú ,Tarjeta eSIM Civitatis Colombia,"4.277,03 CL$",26 opiniones,1.017 viajeros,https://www.civitatis.com/es/baru/,Civitatis,2026-01-09 16:04
CLP,Colombia,San Agustín,Excursion privada a Chaquira y Tablón,"70.841,43 CL$",1 opinión,11 viajeros,https://www.civitatis.com/es/san-agustin-colombia/,Civitatis,2026-01-09 16:04
CLP,Colombia,San Agustín,Ruta privada de senderismo al Salto de los Bordones,"101.202,04 CL$",Sin valorar,4 viajeros,https://www.civitatis.com/es/san-agustin-colombia/,Civitatis,2026-01-09 16:04
CLP,Colombia,San Agustín,Tour del café por la finca Tierra Activa,"27.830,56 CL$",Sin valorar,9 viajeros,https://www.civitatis.com/es/san-agustin-colombia/,Civitatis,2026-01-09 16:04
CLP,Colombia,San Agustín,Sesión de aromaterapia y meditación en la finca Tierra Activa,"37.444,75 CL$",Sin valorar,,https://www.civitatis.com/es/san-agustin-colombia/,Civitatis,2026-01-09 16:04
CLP,Colombia,San Agustín,Tour privado en bicicleta por San Agustín,"45.540,92 CL$",Sin valorar,,https://www.civitatis.com/es/san-agustin-colombia/,Civitatis,2026-01-09 16:04
CLP,Colombia,San Agustín,Excursión privada a la cascada Tres Chorros,"84.503,70 CL$",Sin valorar,,https://www.civitatis.com/es/san-agustin-colombia/,Civitatis,2026-01-09 16:04
CLP,Colombia,San Agustín,Visita a la finca Tierra Activa,"27.830,56 CL$",Sin valorar,,https://www.civitatis.com/es/san-agustin-colombia/,Civitatis,2026-01-09 16:04
CLP,Colombia,San Agustín,Taller de pan y tortas en la finca Tierra Activa,"34.155,69 CL$",Sin valorar,,https://www.civitatis.com/es/san-agustin-colombia/,Civitatis,2026-01-09 16:04
CLP,Colombia,San Agustín,Excursión a Puerto Quinchana,"94.876,91 CL$",Sin valorar,,https://www.civitatis.com/es/san-agustin-colombia/,Civitatis,2026-01-09 16:04
CLP,Colombia,San Agustín,Tour privado por el Parque Arqueológico de San Agustín,"50.601,02 CL$",Sin valorar,13 viajeros,https://www.civitatis.com/es/san-agustin-colombia/,Civitatis,2026-01-09 16:04
CLP,Colombia,San Agustín,Tour privado por las zonas arqueológicas de San Agustín + Salto del Moriño,"151.803,06 CL$",Sin valorar,10 viajeros,https://www.civitatis.com/es/san-agustin-colombia/,Civitatis,2026-01-09 16:04
CLP,Colombia,San Agustín,Tarjeta eSIM Civitatis Colombia,"4.277,03 CL$",26 opiniones,1.017 viajeros,https://www.civitatis.com/es/san-agustin-colombia/,Civitatis,2026-01-09 16:04
CLP,Colombia,San Agustín,Seguro de viaje Civitatis,"20.427,67 CL$",2.838 opiniones,93.757 viajeros,https://www.civitatis.com/es/san-agustin-colombia/,Civitatis,2026-01-09 16:04
CLP,Colombia,Monguí,Tour por las montañas de Monguí,"20.493,41 CL$",Sin valorar,,https://www.civitatis.com/es/mongui/,Civitatis,2026-01-09 16:04
CLP,Colombia,Monguí,Seguro de viaje Civitatis,"20.427,67 CL$",2.838 opiniones,93.757 viajeros,https://www.civitatis.com/es/mongui/,Civitatis,2026-01-09 16:04
CLP,Colombia,Monguí,Tarjeta eSIM Civitatis Colombia,"4.277,03 CL$",26 opiniones,1.017 viajeros,https://www.civitatis.com/es/mongui/,Civitatis,2026-01-09 16:04
CLP,Colombia,Barichara,Free tour por Barichara,¡Gratis!,13 opiniones,430 viajeros,https://www.civitatis.com/es/barichara/,Civitatis,2026-01-09 16:04
CLP,Colombia,Barichara,Visita guiada por Barichara,"15.180,30 CL$",6 opiniones,45 viajeros,https://www.civitatis.com/es/barichara/,Civitatis,2026-01-09 16:04
CLP,Colombia,Barichara,Senderismo por el Camino Real hasta Guane,"20.240,40 CL$",4 opiniones,33 viajeros,https://www.civitatis.com/es/barichara/,Civitatis,2026-01-09 16:04
CLP,Colombia,Barichara,Tour por los escenarios de Encanto en Barichara,"92.346,86 CL$",Sin valorar,13 viajeros,https://www.civitatis.com/es/barichara/,Civitatis,2026-01-09 16:04
CLP,Colombia,Barichara,Excursión al Parque Ecológico Cascadas de Juan Curi,"56.926,15 CL$",Sin valorar,16 viajeros,https://www.civitatis.com/es/barichara/,Civitatis,2026-01-09 16:04
CLP,Colombia,Barichara,Excursión privada por Santander,"135.610,73 CL$",Sin valorar,2 viajeros,https://www.civitatis.com/es/barichara/,Civitatis,2026-01-09 16:04
CLP,Colombia,Barichara,Senderismo por el Camino Real hasta el cañón del Río Suárez,"43.516,87 CL$",Sin valorar,1 viajero,https://www.civitatis.com/es/barichara/,Civitatis,2026-01-09 16:04
CLP,Colombia,Barichara,Taller de artesanía en Barichara,"26.565,53 CL$",Sin valorar,,https://www.civitatis.com/es/barichara/,Civitatis,2026-01-09 16:04
CLP,Colombia,Barichara,Senderismo por el Camino Real hasta el cañón del Chicamocha + Teleférico Panachi,"166.983,37 CL$",Sin valorar,,https://www.civitatis.com/es/barichara/,Civitatis,2026-01-09 16:04
CLP,Colombia,Barichara,Senderismo por el cañón del Chicamocha,"88.551,78 CL$",Sin valorar,3 viajeros,https://www.civitatis.com/es/barichara/,Civitatis,2026-01-09 16:04
CLP,Colombia,Barichara,Seguro de viaje Civitatis,"20.427,67 CL$",2.838 opiniones,93.757 viajeros,https://www.civitatis.com/es/barichara/,Civitatis,2026-01-09 16:04
CLP,Colombia,Barichara,Tarjeta eSIM Civitatis Colombia,"4.277,03 CL$",26 opiniones,1.017 viajeros,https://www.civitatis.com/es/barichara/,Civitatis,2026-01-09 16:04
CLP,Colombia,Salgar,Tour por una finca de café de Salgar,"63.251,27 CL$",Sin valorar,,https://www.civitatis.com/es/salgar/,Civitatis,2026-01-09 16:04
CLP,Colombia,Salgar,Paseo a caballo por los cafetales de Salgar,"63.251,27 CL$",Sin valorar,,https://www.civitatis.com/es/salgar/,Civitatis,2026-01-09 16:04
CLP,Colombia,Salgar,Senderismo por los cafetales de Salgar,"37.950,76 CL$",Sin valorar,,https://www.civitatis.com/es/salgar/,Civitatis,2026-01-09 16:04
CLP,Colombia,Salgar,Seguro de viaje Civitatis,"20.427,67 CL$",2.838 opiniones,93.757 viajeros,https://www.civitatis.com/es/salgar/,Civitatis,2026-01-09 16:04
CLP,Colombia,Salgar,Tarjeta eSIM Civitatis Colombia,"4.277,03 CL$",26 opiniones,1.017 viajeros,https://www.civitatis.com/es/salgar/,Civitatis,2026-01-09 16:04
CLP,Colombia,Salgar,Senderismo por la cascada El Dorado,"6.325,12 CL$",Sin valorar,8 viajeros,https://www.civitatis.com/es/salgar/,Civitatis,2026-01-09 16:04
CLP,Colombia,Salgar,Rafting en el río Claro,"24.035,48 CL$",Sin valorar,8 viajeros,https://www.civitatis.com/es/salgar/,Civitatis,2026-01-09 16:04
CLP,Colombia,Salgar,Paseo en canoa por el río Magdalena,"8.855,17 CL$",Sin valorar,4 viajeros,https://www.civitatis.com/es/salgar/,Civitatis,2026-01-09 16:04
CLP,Colombia,San Rafael,Visita a una finca de cacao,"80.961,63 CL$",Sin valorar,,https://www.civitatis.com/es/san-rafael-colombia/,Civitatis,2026-01-09 16:04
CLP,Colombia,San Rafael,Tarjeta eSIM Civitatis Colombia,"4.277,03 CL$",26 opiniones,1.017 viajeros,https://www.civitatis.com/es/san-rafael-colombia/,Civitatis,2026-01-09 16:04
CLP,Colombia,Santa Elena,Visita a una finca de café con spa,"61.845,58 CL$",Sin valorar,14 viajeros,https://www.civitatis.com/es/santa-elena/,Civitatis,2026-01-09 16:05
CLP,Colombia,Santa Elena,Trekking por el Cerro Pan de Azúcar,"31.625,63 CL$",Sin valorar,,https://www.civitatis.com/es/santa-elena/,Civitatis,2026-01-09 16:05
CLP,Colombia,Santa Elena,Tour de 2 días por una finca de café con spa,"101.202,04 CL$",Sin valorar,,https://www.civitatis.com/es/santa-elena/,Civitatis,2026-01-09 16:05
CLP,Colombia,Santa Elena,Seguro de viaje Civitatis,"20.427,67 CL$",2.838 opiniones,93.757 viajeros,https://www.civitatis.com/es/santa-elena/,Civitatis,2026-01-09 16:05
CLP,Colombia,Santa Elena,Tarjeta eSIM Civitatis Colombia,"4.277,03 CL$",26 opiniones,1.017 viajeros,https://www.civitatis.com/es/santa-elena/,Civitatis,2026-01-09 16:05
CLP,Colombia,San Luis,Senderismo acuático por el río Dormilón,"26.059,52 CL$",Sin valorar,17 viajeros,https://www.civitatis.com/es/san-luis-colombia/,Civitatis,2026-01-09 16:05
CLP,Colombia,San Luis,Rafting en el río Claro,"58.444,18 CL$",1 opinión,13 viajeros,https://www.civitatis.com/es/san-luis-colombia/,Civitatis,2026-01-09 16:05
CLP,Colombia,San Luis,Rafting de iniciación en el río Samaná,"55.408,11 CL$",2 opiniones,13 viajeros,https://www.civitatis.com/es/san-luis-colombia/,Civitatis,2026-01-09 16:05
CLP,Colombia,San Luis,Trekking por el sendero El Tambo,"33.902,68 CL$",Sin valorar,1 viajero,https://www.civitatis.com/es/san-luis-colombia/,Civitatis,2026-01-09 16:05
CLP,Colombia,San Luis,Tarjeta eSIM Civitatis Colombia,"4.277,03 CL$",26 opiniones,1.017 viajeros,https://www.civitatis.com/es/san-luis-colombia/,Civitatis,2026-01-09 16:05
CLP,Colombia,Valledupar,Tour privado por Valledupar,"145.477,93 CL$",Sin valorar,25 viajeros,https://www.civitatis.com/es/valledupar/,Civitatis,2026-01-09 16:05
CLP,Colombia,Valledupar,Tour privado de Diomedes Díaz,"268.286,62 CL$",1 opinión,18 viajeros,https://www.civitatis.com/es/valledupar/,Civitatis,2026-01-09 16:05
CLP,Colombia,Valledupar,Excursión privada a los ríos de la Sierra Nevada de Santa Marta,"204.428,13 CL$",Sin valorar,2 viajeros,https://www.civitatis.com/es/valledupar/,Civitatis,2026-01-09 16:05
CLP,Colombia,Valledupar,Seguro de viaje Civitatis,"20.427,67 CL$",2.838 opiniones,93.757 viajeros,https://www.civitatis.com/es/valledupar/,Civitatis,2026-01-09 16:05
CLP,Colombia,Valledupar,Tarjeta eSIM Civitatis Colombia,"4.277,03 CL$",26 opiniones,1.017 viajeros,https://www.civitatis.com/es/valledupar/,Civitatis,2026-01-09 16:05
CLP,Colombia,Valledupar,Traslados en Valledupar,"19.430,79 CL$",Novedad,16 viajeros,https://www.civitatis.com/es/valledupar/,Civitatis,2026-01-09 16:05
CLP,Colombia,Guarne,Visita a una finca de café con spa,"61.845,58 CL$",Sin valorar,14 viajeros,https://www.civitatis.com/es/guarne/,Civitatis,2026-01-09 16:05
CLP,Colombia,Guarne,Tour de 2 días por una finca de café con spa,"101.202,04 CL$",Sin valorar,,https://www.civitatis.com/es/guarne/,Civitatis,2026-01-09 16:05
CLP,Colombia,Guarne,Seguro de viaje Civitatis,"20.427,67 CL$",2.838 opiniones,93.757 viajeros,https://www.civitatis.com/es/guarne/,Civitatis,2026-01-09 16:05
CLP,Colombia,Guarne,Tarjeta eSIM Civitatis Colombia,"4.277,03 CL$",26 opiniones,1.017 viajeros,https://www.civitatis.com/es/guarne/,Civitatis,2026-01-09 16:05
CLP,Colombia,Guarne,Excursión a Guatapé + Paseo en barco,"35.294,21 CL$",3.646 opiniones,65.632 viajeros,https://www.civitatis.com/es/guarne/,Civitatis,2026-01-09 16:05
CLP,Colombia,Guarne,Excursión a Guatapé,29.464 CL$,1.820 opiniones,22.466 viajeros,https://www.civitatis.com/es/guarne/,Civitatis,2026-01-09 16:05
CLP,Colombia,Guarne,Tour de Pablo Escobar,"35.420,71 CL$",948 opiniones,11.629 viajeros,https://www.civitatis.com/es/guarne/,Civitatis,2026-01-09 16:05
CLP,Colombia,Guarne,Free tour por la Comuna 13,¡Gratis!,10.339 opiniones,166.310 viajeros,https://www.civitatis.com/es/guarne/,Civitatis,2026-01-09 16:05
CLP,Colombia,Guarne,Tour del grafiti por la Comuna 13 + Metrocable de Medellín,"30.360,61 CL$",132 opiniones,1.515 viajeros,https://www.civitatis.com/es/guarne/,Civitatis,2026-01-09 16:05
CLP,Colombia,Guarne,Tour navideño por Medellín,"22.517,45 CL$",66 opiniones,1.054 viajeros,https://www.civitatis.com/es/guarne/,Civitatis,2026-01-09 16:05
CLP,Colombia,Guarne,Excursión a Guatapé en chiva + Visita a la hacienda La Manuela,"50.348,01 CL$",77 opiniones,1.155 viajeros,https://www.civitatis.com/es/guarne/,Civitatis,2026-01-09 16:05
CLP,Colombia,Guarne,Free tour por Medellín,¡Gratis!,4.597 opiniones,67.460 viajeros,https://www.civitatis.com/es/guarne/,Civitatis,2026-01-09 16:05
CLP,Colombia,Guarne,Excursión a la Hacienda Nápoles,"73.118,47 CL$",187 opiniones,12.770 viajeros,https://www.civitatis.com/es/guarne/,Civitatis,2026-01-09 16:05
CLP,Colombia,Guarne,Tour nocturno en chiva rumbera + Degustación de comida callejera,"25.047,50 CL$",316 opiniones,6.826 viajeros,https://www.civitatis.com/es/guarne/,Civitatis,2026-01-09 16:05
CLP,Colombia,Guarne,Tour del café por Medellín,"70.841,43 CL$",313 opiniones,3.147 viajeros,https://www.civitatis.com/es/guarne/,Civitatis,2026-01-09 16:05
CLP,Colombia,Guarne,Visita a una finca de café en el barrio La Sierra,"47.438,45 CL$",21 opiniones,347 viajeros,https://www.civitatis.com/es/guarne/,Civitatis,2026-01-09 16:05
CLP,Colombia,Guarne,Tour en chiva por Medellín,"19.987,40 CL$",183 opiniones,3.144 viajeros,https://www.civitatis.com/es/guarne/,Civitatis,2026-01-09 16:05
CLP,Colombia,Guarne,Tour gastronómico por Guatapé + Paseo en barco,"39.532,04 CL$",68 opiniones,973 viajeros,https://www.civitatis.com/es/guarne/,Civitatis,2026-01-09 16:05
CLP,Colombia,Guarne,Tour de Medellín al completo,"143.706,90 CL$",216 opiniones,1.663 viajeros,https://www.civitatis.com/es/guarne/,Civitatis,2026-01-09 16:05
CLP,Colombia,Guarne,Excursión a Jardín,"44.022,88 CL$",57 opiniones,608 viajeros,https://www.civitatis.com/es/guarne/,Civitatis,2026-01-09 16:05
CLP,Colombia,Tenjo,Senderismo por las cuevas de Tenjo,"48.070,97 CL$",Sin valorar,5 viajeros,https://www.civitatis.com/es/tenjo/,Civitatis,2026-01-09 16:05
CLP,Colombia,Tenjo,Seguro de viaje Civitatis,"20.427,67 CL$",2.838 opiniones,93.757 viajeros,https://www.civitatis.com/es/tenjo/,Civitatis,2026-01-09 16:05
CLP,Colombia,Tenjo,Tarjeta eSIM Civitatis Colombia,"4.277,03 CL$",26 opiniones,1.017 viajeros,https://www.civitatis.com/es/tenjo/,Civitatis,2026-01-09 16:05
CLP,Colombia,Cartago,Tour del grafiti bordado por Cartago,"19.987,40 CL$",Sin valorar,,https://www.civitatis.com/es/cartago/,Civitatis,2026-01-09 16:05
CLP,Colombia,Cartago,Tour de Cartago al completo,"49.335,99 CL$",Sin valorar,,https://www.civitatis.com/es/cartago/,Civitatis,2026-01-09 16:05
CLP,Colombia,Cartago,Visita guiada por Cartago,"19.987,40 CL$",Sin valorar,3 viajeros,https://www.civitatis.com/es/cartago/,Civitatis,2026-01-09 16:05
CLP,Colombia,Cartago,Seguro de viaje Civitatis,"20.427,67 CL$",2.838 opiniones,93.757 viajeros,https://www.civitatis.com/es/cartago/,Civitatis,2026-01-09 16:05
CLP,Colombia,Cartago,Tarjeta eSIM Civitatis Colombia,"4.277,03 CL$",26 opiniones,1.017 viajeros,https://www.civitatis.com/es/cartago/,Civitatis,2026-01-09 16:05
CLP,Colombia,Tunja,Tour por los pueblos de Boyacá,"96.141,94 CL$",1 opinión,13 viajeros,https://www.civitatis.com/es/tunja/,Civitatis,2026-01-09 16:05
CLP,Colombia,Tunja,Tour por Tunja,"48.070,97 CL$",Sin valorar,9 viajeros,https://www.civitatis.com/es/tunja/,Civitatis,2026-01-09 16:05
CLP,Colombia,Tunja,Excursión al lago Tota,"96.141,94 CL$",2 opiniones,8 viajeros,https://www.civitatis.com/es/tunja/,Civitatis,2026-01-09 16:05
CLP,Colombia,Tunja,Tour por los museos de Tunja,"48.070,97 CL$",1 opinión,2 viajeros,https://www.civitatis.com/es/tunja/,Civitatis,2026-01-09 16:05
CLP,Colombia,Tunja,Tour en bicicleta por Tunja,"88.551,78 CL$",Sin valorar,2 viajeros,https://www.civitatis.com/es/tunja/,Civitatis,2026-01-09 16:05
CLP,Colombia,Tunja,Excursión al páramo de Ocetá,"106.262,14 CL$",Sin valorar,,https://www.civitatis.com/es/tunja/,Civitatis,2026-01-09 16:05
CLP,Colombia,Tunja,Tour de la cultura muisca por Tunja,"63.251,27 CL$",Sin valorar,,https://www.civitatis.com/es/tunja/,Civitatis,2026-01-09 16:05
CLP,Colombia,Tunja,Tour por las iglesias de Tunja,"75.901,53 CL$",Sin valorar,,https://www.civitatis.com/es/tunja/,Civitatis,2026-01-09 16:05
CLP,Colombia,Tunja,Tour por los pueblos de Ricaurte Alto,"101.202,04 CL$",Sin valorar,,https://www.civitatis.com/es/tunja/,Civitatis,2026-01-09 16:05
CLP,Colombia,Tunja,Tour de arquitectura por Tunja,"75.901,53 CL$",Sin valorar,,https://www.civitatis.com/es/tunja/,Civitatis,2026-01-09 16:05
CLP,Colombia,Tunja,Tour rural y de aventura por Tunja,"48.070,97 CL$",Sin valorar,,https://www.civitatis.com/es/tunja/,Civitatis,2026-01-09 16:05
CLP,Colombia,Tunja,Tarjeta eSIM Civitatis Colombia,"4.277,03 CL$",26 opiniones,1.017 viajeros,https://www.civitatis.com/es/tunja/,Civitatis,2026-01-09 16:05
CLP,Colombia,Tunja,Seguro de viaje Civitatis,"20.427,67 CL$",2.838 opiniones,93.757 viajeros,https://www.civitatis.com/es/tunja/,Civitatis,2026-01-09 16:05
CLP,Colombia,Envigado,Tour privado por Envigado,"151.803,06 CL$",Sin valorar,,https://www.civitatis.com/es/envigado/,Civitatis,2026-01-09 16:06
CLP,Colombia,Envigado,Seguro de viaje Civitatis,"20.427,67 CL$",2.838 opiniones,93.757 viajeros,https://www.civitatis.com/es/envigado/,Civitatis,2026-01-09 16:06
CLP,Colombia,Envigado,Tarjeta eSIM Civitatis Colombia,"4.277,03 CL$",26 opiniones,1.017 viajeros,https://www.civitatis.com/es/envigado/,Civitatis,2026-01-09 16:06
CLP,Colombia,San Basilio de Palenque,Visita guiada por San Basilio de Palenque,"40.227,81 CL$",1 opinión,14 viajeros,https://www.civitatis.com/es/san-basilio-de-palenque/,Civitatis,2026-01-09 16:06
CLP,Colombia,San Basilio de Palenque,Seguro de viaje Civitatis,"20.427,67 CL$",2.838 opiniones,93.757 viajeros,https://www.civitatis.com/es/san-basilio-de-palenque/,Civitatis,2026-01-09 16:06
CLP,Colombia,San Basilio de Palenque,Tarjeta eSIM Civitatis Colombia,"4.277,03 CL$",26 opiniones,1.017 viajeros,https://www.civitatis.com/es/san-basilio-de-palenque/,Civitatis,2026-01-09 16:06
CLP,Colombia,Puerto Triunfo,Senderismo por la cascada El Dorado,"6.325,12 CL$",Sin valorar,8 viajeros,https://www.civitatis.com/es/puerto-triunfo/,Civitatis,2026-01-09 16:06
CLP,Colombia,Puerto Triunfo,Rafting en el río Claro,"24.035,48 CL$",Sin valorar,8 viajeros,https://www.civitatis.com/es/puerto-triunfo/,Civitatis,2026-01-09 16:06
CLP,Colombia,Puerto Triunfo,Paseo en canoa por el río Magdalena,"8.855,17 CL$",Sin valorar,4 viajeros,https://www.civitatis.com/es/puerto-triunfo/,Civitatis,2026-01-09 16:06
CLP,Colombia,Puerto Triunfo,Seguro de viaje Civitatis,"20.427,67 CL$",2.838 opiniones,93.757 viajeros,https://www.civitatis.com/es/puerto-triunfo/,Civitatis,2026-01-09 16:06
CLP,Colombia,Puerto Triunfo,Tarjeta eSIM Civitatis Colombia,"4.277,03 CL$",26 opiniones,1.017 viajeros,https://www.civitatis.com/es/puerto-triunfo/,Civitatis,2026-01-09 16:06
CLP,Colombia,Puerto Triunfo,Tour por una finca de café de Salgar,"63.251,27 CL$",Sin valorar,,https://www.civitatis.com/es/puerto-triunfo/,Civitatis,2026-01-09 16:06
CLP,Colombia,Puerto Triunfo,Senderismo por los cafetales de Salgar,"37.950,76 CL$",Sin valorar,,https://www.civitatis.com/es/puerto-triunfo/,Civitatis,2026-01-09 16:06
CLP,Colombia,Puerto Triunfo,Paseo a caballo por los cafetales de Salgar,"63.251,27 CL$",Sin valorar,,https://www.civitatis.com/es/puerto-triunfo/,Civitatis,2026-01-09 16:06
CLP,Colombia,Altavista,Trekking por el Cerro Pan de Azúcar,"31.625,63 CL$",Sin valorar,,https://www.civitatis.com/es/altavista/,Civitatis,2026-01-09 16:06
CLP,Colombia,Altavista,Seguro de viaje Civitatis,"20.427,67 CL$",2.838 opiniones,93.757 viajeros,https://www.civitatis.com/es/altavista/,Civitatis,2026-01-09 16:06
CLP,Colombia,Altavista,Tarjeta eSIM Civitatis Colombia,"4.277,03 CL$",26 opiniones,1.017 viajeros,https://www.civitatis.com/es/altavista/,Civitatis,2026-01-09 16:06
CLP,Colombia,Rionegro,¿Escala en Medellín? Tour privado desde el aeropuerto,"211.846,49 CL$",Sin valorar,18 viajeros,https://www.civitatis.com/es/rionegro/,Civitatis,2026-01-09 16:06
CLP,Colombia,Rionegro,Vuelo en parapente por Cocorná,"226.439,57 CL$",1 opinión,2 viajeros,https://www.civitatis.com/es/rionegro/,Civitatis,2026-01-09 16:06
CLP,Colombia,Rionegro,Excursión privada a Guatapé,"220.114,44 CL$",1 opinión,4 viajeros,https://www.civitatis.com/es/rionegro/,Civitatis,2026-01-09 16:06
CLP,Colombia,Rionegro,Excursión privada a El Retiro,"278.305,62 CL$",1 opinión,1 viajero,https://www.civitatis.com/es/rionegro/,Civitatis,2026-01-09 16:06
CLP,Colombia,Rionegro,Seguro de viaje Civitatis,"20.427,67 CL$",2.838 opiniones,93.757 viajeros,https://www.civitatis.com/es/rionegro/,Civitatis,2026-01-09 16:06
CLP,Colombia,Rionegro,Tarjeta eSIM Civitatis Colombia,"4.277,03 CL$",26 opiniones,1.017 viajeros,https://www.civitatis.com/es/rionegro/,Civitatis,2026-01-09 16:06
CLP,Colombia,Rionegro,Visita a una finca de café con spa,"61.845,58 CL$",Sin valorar,14 viajeros,https://www.civitatis.com/es/rionegro/,Civitatis,2026-01-09 16:06
CLP,Colombia,Rionegro,Tour de 2 días por una finca de café con spa,"101.202,04 CL$",Sin valorar,,https://www.civitatis.com/es/rionegro/,Civitatis,2026-01-09 16:06
CLP,Colombia,Playa de Ladrilleros,Tour por Bahía Málaga,"79.696,61 CL$",Sin valorar,,https://www.civitatis.com/es/playa-de-ladrilleros/,Civitatis,2026-01-09 16:06
CLP,Colombia,Playa de Ladrilleros,Paseo en lancha por los manglares de Bahía Málaga,"61.986,25 CL$",Sin valorar,,https://www.civitatis.com/es/playa-de-ladrilleros/,Civitatis,2026-01-09 16:06
CLP,Colombia,Playa de Ladrilleros,Avistamiento de ballenas en Bahía Málaga,"43.263,87 CL$",Sin valorar,3 viajeros,https://www.civitatis.com/es/playa-de-ladrilleros/,Civitatis,2026-01-09 16:06
CLP,Colombia,Playa de Ladrilleros,Seguro de viaje Civitatis,"20.427,67 CL$",2.838 opiniones,93.757 viajeros,https://www.civitatis.com/es/playa-de-ladrilleros/,Civitatis,2026-01-09 16:06
CLP,Colombia,Playa de Ladrilleros,Tarjeta eSIM Civitatis Colombia,"4.277,03 CL$",26 opiniones,1.017 viajeros,https://www.civitatis.com/es/playa-de-ladrilleros/,Civitatis,2026-01-09 16:06
CLP,Colombia,Buenaventura,Avistamiento de ballenas en Bahía Málaga,"118.153,38 CL$",Sin valorar,3 viajeros,https://www.civitatis.com/es/buenaventura/,Civitatis,2026-01-09 16:06
CLP,Colombia,Buenaventura,Seguro de viaje Civitatis,"20.427,67 CL$",2.838 opiniones,93.757 viajeros,https://www.civitatis.com/es/buenaventura/,Civitatis,2026-01-09 16:06
CLP,Colombia,Buenaventura,Tarjeta eSIM Civitatis Colombia,"4.277,03 CL$",26 opiniones,1.017 viajeros,https://www.civitatis.com/es/buenaventura/,Civitatis,2026-01-09 16:06
CLP,Colombia,Coveñas,Excursión a las islas de San Bernardo,"50.348,01 CL$",6 opiniones,149 viajeros,https://www.civitatis.com/es/covenas/,Civitatis,2026-01-09 16:06
