"_productCard_a8ac3_359 href","_rating_5bxcb_361","_reviewCount_5bxcb_399","_title_a8ac3_388","_featuresCompact_a8ac3_690 2","_moneyView_gkvo7_321"
"https://www.viator.com/tours/New-York-City/New-York-City-4th-of-July-Fireworks-Boat-Tour/d687-34556P3","5.0","(1)","New York City 4th of July Fireworks Luxury Boat Tour","Free Cancellation","$3,799"
"https://www.viator.com/tours/New-York-City/GPT-Central-Park-Guided-Pedicab-Tours/d687-5545162P1","5.0","(1)","Central Park Guided Pedicab Tour in New York","Free Cancellation","$50"
"https://www.viator.com/tours/New-York-City/Breakfast-at-Tiffanys-Movie-Locations-Private-Tour-in-New-York/d687-11498P384","5.0","(1)","Breakfast at Tiffany's Movie Locations Private Tour in New York","Free Cancellation","$129"
"https://www.viator.com/tours/Brooklyn/Stained-Glass-Nightlight/d22371-302433P3","5.0","(1)","Stained Glass Nightlight","Free Cancellation","$265"
"https://www.viator.com/tours/New-York-City/Haunted-and-historic-Greenwich-Village-Smartphone-App-GPS-Tour/d687-222222P78","5.0","(1)","New York City Greenwich Village Haunted Self Guided Walking Tour","Free Cancellation","$7"
"https://www.viator.com/tours/Brooklyn/Queens-Around-the-World-Food-Tour/d22371-41377P44","5.0","(1)","Astoria Queens Guided Food Tour: Global Bites and Hidden Gems","Free Cancellation","$119"
"https://www.viator.com/tours/New-York-City/VIP-Guided-Tour-of-St-Patricks-Cathedral-in-New-York-City/d687-5589833P8","5.0","(1)","St. Patrick's Cathedral VIP Guided Tour New York City","Free Cancellation","$99"
"https://www.viator.com/tours/New-York-City/Murals-and-Mosaics-of-Spanish-Harlem-A-Street-Art-Gallery/d687-5593669P1","5.0","(1)","Murals and Mosaics of Spanish Harlem: Amazing Street Art","Free Cancellation","$45"
"https://www.viator.com/tours/Queens/BAPS-Shri-Swaminarayan-Mandir-1-day-Tour-From-NYC/d60468-132218P406","5.0","(1)","WC 2026: BAPS Mandir & Grounds For Sculpture Tour | Kids 50% Off","Free Cancellation","$94"
"https://www.viator.com/tours/New-York-City/Colonial-History-of-New-York/d687-156203P1","5.0","(1)","Colonial History of New York Private Walking Tour","Free Cancellation","$300"
"https://www.viator.com/tours/New-York-City/Guided-tour-of-the-Metropolitan-Museum-of-Art/d687-5577762P3","5.0","(1)","Guided tour of the Metropolitan Museum of Art","Free Cancellation","$180"
"https://www.viator.com/tours/New-York-City/Hand-Rolled-Sushi/d687-5610206P36","5.0","(1)","Hand-Rolled Sushi in NYC","","$63"
"https://www.viator.com/tours/New-York-City/5-stops-Central-Park-Pedi-Cab-Tour-Customizable-Landmarks/d687-5607492P5","5.0","(1)","5 Stops Central Park Pedicab Tour Customizable Landmarks","Free Cancellation","$150"
"https://www.viator.com/tours/New-York-City/Dyker-Heights-Christmas-Lights-Private-Holiday-Transfer/d687-326790P63","5.0","(1)","Dyker Heights Christmas Lights Private Holiday Transfer","Free Cancellation","$595"
"https://www.viator.com/tours/New-York-City/Mob-Movie-Tour-of-Little-Italy-Godfather-Sopranos-and-Cannoli/d687-5601150P2","5.0","(1)","Mob Movie Tour of Little Italy Godfather Sopranos and Cannoli","Free Cancellation","$75"
"https://www.viator.com/tours/New-York-City/Titanique-on-Broadway-Ticket/d687-3242P354","5.0","(1)","Titanique on Broadway Ticket","","$77"
"https://www.viator.com/tours/New-York-City/From-New-York-Boston-Day-Trip-with-Freedom-Trail-Tour/d687-132218P671","5.0","(1)","World Cup 2026: Boston 1-Day History and Innovation Tour from NYC","Free Cancellation","$152"
"https://www.viator.com/tours/New-York-City/Handmade-Gnocchi/d687-5610206P35","5.0","(1)","Handmade Gnocchi","","$63"
"https://www.viator.com/tours/New-York-City/Private-Classic-Sailboat-Tour-in-NYC/d687-5509584P1","5.0","(1)","Private Classic Sailboat Tour in New York City","Free Cancellation","$700"
"https://www.viator.com/tours/New-York-City/Private-Transfer-Manhattan-to-John-F-Kennedy-Airport-JFK-in-Business-Class-Car/d687-40380P13","5.0","(1)","Departure from Manhattan to John F Kennedy Airport JFK by Sedan","Free Cancellation","$128"
"https://www.viator.com/tours/New-York-City/PartyRun-Escape-Room-Game-New-York-Outdoor-Treasure-Hunt/d687-448691P1","5.0","(1)","New York Escape Room Game Outdoor Treasure Hunt","Free Cancellation","$15"
"https://www.viator.com/tours/New-York-City/Times-Square-NYC-to-EWR-Newark-International-Airport/d687-423053P11","5.0","(1)","Times Square NYC to EWR Newark International Airport","Free Cancellation","$140"
"https://www.viator.com/tours/New-York-City/New-York-City-Half-Day-Walking-Tour/d687-132218P387","5.0","(1)","New York City Half Day Walking Tour","Free Cancellation","$95"
"https://www.viator.com/tours/New-York-City/Personal-Photographer-during-NYC-Visit/d687-363220P1","5.0","(1)","Personal Photographer during NYC Visit","Free Cancellation","$180"
"https://www.viator.com/tours/New-York-City/The-Greenwich-Village-Food-Private-Tour/d687-5527066P15","5.0","(1)","Greenwich Village Food Private Tour","Free Cancellation","$250"
"https://www.viator.com/tours/New-York-City/NYC-Madame-Tussauds-and-Marvel-4D-with-24-Hour-Hop-on-Hop-off-Tour/d687-5096P71","5.0","(1)","New York: Madame Tussauds Wax Museum and 24hr Hop-on Hop-off Tour","Free Cancellation","$100"
"https://www.viator.com/tours/New-York-City/Jet-Lag-Massage/d687-169332P3","5.0","(1)","Jet Lag Massage","Free Cancellation","$144"
"https://www.viator.com/tours/New-York-City/Private-Tour-of-the-Ruins-of-the-Gilded-Age-around-Madison-Square/d687-44899P18","5.0","(1)","Private Tour of the Gilded Age City around Madison Square","Free Cancellation","$225"
"https://www.viator.com/tours/New-York-City/Discover-New-York-in-a-new-way-with-Riddle-Led-Walking-Tours/d687-5546362P1","5.0","(1)","NYC Riddle Based Walking Adventure","Free Cancellation","$40"
"https://www.viator.com/tours/New-York-City/NYCs-Little-Italy-Gangs-and-Crime-Private-Walking-Tour/d687-368349P524","5.0","(1)","NYC Little Italy Gangs and Crime Private Walking Tour","Free Cancellation","$193"
"https://www.viator.com/tours/New-York-City/St-Patricks-Cathedral-Tour-and-3h-Manhattan-Walking-Tour/d687-224016P22","5.0","(1)","St Patrick Cathedral and Manhattan Walking Tour","Free Cancellation","$80"
"https://www.viator.com/tours/New-York-City/New-York-City-Pizza-Crawl-Best-of-Manhattan/d687-405474P1","5.0","(1)","Private Pizza Experience (5 tastings) in Manhattan","Free Cancellation","$45"
"https://www.viator.com/tours/New-York-City/Microneedling-Facial/d687-169332P2","5.0","(1)","Microneedling Facial","Free Cancellation","$256"
"https://www.viator.com/tours/New-York-City/2-Day-Niagara-Falls-Tour-from-New-York-or-New-Jersey/d687-31815P29","5.0","(1)","2 Day Niagara Falls Tour from New York","Free Cancellation","$458"
"https://www.viator.com/tours/New-York-City/PRIVATE-Lower-East-Side-food-tour/d687-5527066P21","5.0","(1)","Private Lower East Side Food tour","Free Cancellation","$250"
"https://www.viator.com/tours/New-York-City/The-History-and-Secrets-of-the-Bowery/d687-327869P6","5.0","(1)","Skid Row & Flop Houses to Glamour & Hidden Gems: The Bowery Walk","Free Cancellation","$249"
"https://www.viator.com/tours/New-York-City/The-History-of-Old-New-York/d687-327869P5","5.0","(1)","Where America Began","Free Cancellation","$249"
"https://www.viator.com/tours/New-York-City/The-25th-Annual-Putnam-County-Spelling-Bee-Show-Ticket/d687-3242P309","5.0","(1)","The 25th Annual Putnam County Spelling Bee Off-Broadway Ticket","","$59"
"https://www.viator.com/tours/New-York-City/Every-Brilliant-Thing-on-Broadway-Ticket/d687-3242P322","5.0","(1)","Every Brilliant Thing on Broadway Ticket","","$133"
"https://www.viator.com/tours/New-York-City/New-York-to-New-York-LaGuardia-Airport-LGA-Departure-Private-Transfer/d687-128285P1348","5.0","(1)","New York to New York LaGuardia Airport (LGA) - Departure Private Transfer","Free Cancellation","$58"
"https://www.viator.com/tours/New-York-City/New-York-J-F-Kennedy-Airport-JFK-to-New-York-Round-Trip-Private-Transfer/d687-128285P1330","5.0","(1)","New York J.F. Kennedy Airport (JFK) to New York - Round-Trip Private Transfer","Free Cancellation","$103"
"https://www.viator.com/tours/New-York-City/Ghosts-Murders-and-Mayhem-Lower-Manhattan-Tour/d687-43627P2","5.0","(1)","Lower Manhattan 2-Hour Tour","Free Cancellation","$32"
"https://www.viator.com/tours/Brooklyn/Custom-Chef-Knife-Workshop/d22371-302433P5","5.0","(1)","Custom Chef Knife Workshop","Free Cancellation","$405"
"https://www.viator.com/tours/New-York-City/NYC-Brooklyn-Bridge-and-Dumbo-Private-Photoshoot/d687-412164P77","5.0","(1)","NYC Brooklyn Bridge and Dumbo Private Photoshoot","Free Cancellation","$118"
"https://www.viator.com/tours/New-York-City/New-York-City-Harlem-Walking-Tour-With-A-Guide/d687-104357P667","5.0","(1)","New York City Harlem Walking Tour with a Guide","Free Cancellation","$60"
"https://www.viator.com/tours/New-York-City/NYC-Photography-Tour/d687-5501370P1","5.0","(1)","NYC Private Personalized Photography Tour","","$200"
"https://www.viator.com/tours/New-York-City/New-York-Premium-Tours-Services/d687-474791P1","5.0","(1)","Tour to New York Attractions","Free Cancellation","$300"
"https://www.viator.com/tours/New-York-City/Private-Photo-Session-with-a-Local-Photographer-in-New-York-City/d687-63511P968","5.0","(1)","Private Photo Session with a Local Photographer in New York City","","$298"
"https://www.viator.com/tours/New-York-City/Free-product-for-March-2025/d687-5527280P4","5.0","(1)","New York: Wall Street Finance & Power, 9/11 memorial & the Bull","Free Cancellation","$52"
"https://www.viator.com/tours/Queens/Jackson-Heights-Tour-of-Little-India-Colombia-and-Puebla-York/d60468-5490230P4","5.0","(1)","Jackson Heights Tour of Little India Colombia and Puebla York","Free Cancellation","$46"
"https://www.viator.com/tours/New-York-City/ONE-WAY-Munich-to-from-Garmisch-Partenkirchen/d687-131112P321","5.0","(1)","10 Hours Private City Tour in New York - Chartered Tour","Free Cancellation","$526"
"https://www.viator.com/tours/New-York-City/Big-Apple-Experience/d687-455890P1","5.0","(1)","NYC: Sightseeing Day Trip with Statue of Liberty Visit","Free Cancellation","$90"
"https://www.viator.com/tours/New-York-City/St-Patricks-Cathedral-Tour-and-30-NYC-Top-Sights-Walking-Tour/d687-224016P42","5.0","(1)","St Patricks Cathedral Tour and 30 NYC Top Sights Walking Tour","Free Cancellation","$110"
"https://www.viator.com/tours/New-York-City/Cooking-Class/d687-391816P1","5.0","(1)","Cook American Dishes with a Private Chef","Free Cancellation","$200"
"https://www.viator.com/tours/New-York-City/Stonewall-and-LGBT-History-Private-Walking-Tour-in-NYC/d687-368349P497","5.0","(1)","Stonewall and LGBT History Private Walking Tour in NYC","Free Cancellation","$193"
"https://www.viator.com/tours/New-York-City/Bokun-Free-Product-April/d687-5527280P6","5.0","(1)","New York City Gossip Girl Tour","Free Cancellation","$65"
"https://www.viator.com/tours/New-York-City/Christmas-in-New-York-Private-Walking-Tour-with-Local-Guide/d687-30791P25","5.0","(1)","NYC Manhattan Private Custom Christmas Tour with a Local Guide","Free Cancellation","$141"
"https://www.viator.com/tours/New-York-City/9-Hour-Private-Manhattan-and-Brooklyn-Tour-with-Private-Driver-Guide-and-Vehicle/d687-7908P29","5.0","(1)","Private Manhattan and Brooklyn Full-Day Tour with Driver-Guide and Vehicle","Free Cancellation","$1,199"
"https://www.viator.com/tours/New-York-City/Art-Studio-Tour-of-New-York-City/d687-17502P3","5.0","(1)","Art Studio Tour of New York City","Free Cancellation","$140"
"https://www.viator.com/tours/Brooklyn/Paint-and-Plant-The-Ultimate-Plant-Therapy-Experience/d22371-145982P4","5.0","(1)","Paint and Plant: The Ultimate Plant Therapy Experience","","$50"
"https://www.viator.com/tours/New-York-City/Skip-the-line-New-York-Metropolitan-Museum-Tour-for-Kids-and-Families/d687-125317P69","5.0","(1)","Skip-the-line New York Metropolitan Museum Tour for Kids and Families","Free Cancellation","$328"
"https://www.viator.com/tours/New-York-City/Little-Italy-and-China-Walking-Tour-and-G-Up-The-Empire-State-Building/d687-75760P133","5.0","(1)","Go Up The Empire State Building & 3h Manhattan Walking Tour","Free Cancellation","$168"
"https://www.viator.com/tours/New-York-City/Atlantic-City-Trip/d687-165675P29","5.0","(1)","NYC - Atlantic City day Trip for 4-14 ( can book Multi-groups )","Free Cancellation","$1,620"
"https://www.viator.com/tours/New-York-City/NYC-Easy-Access-Empire-State-Building-and-Harry-Potter-Shop-Visit/d687-455518P6","5.0","(1)","Easy Access Empire State Building and Harry Potter Tour in NYC","Free Cancellation","$129"
"https://www.viator.com/tours/New-York-City/Flushing-3-Hour-Food-Tour-Discover-NYCs-Chinatown-Delights/d687-132218P647","5.0","(1)","NYC Flushing: Chinatown Hidden Gems Food Tasting and Walking Tour","Free Cancellation","$75"
"https://www.viator.com/tours/New-York-City/Private-Transfer-Manhattan-to-LaGuardia-Airport-LGA-in-Business-Class-Car/d687-40380P11","5.0","(1)","Luxury Sedan Departure from Manhattan to LaGuardia Airport LGA","Free Cancellation","$110"
"https://www.viator.com/tours/New-York-City/Best-of-Lower-Manhattan-Walking-Tour/d687-87115P192","5.0","(1)","Lower Manhattan Historical Guided Walking Tour","Free Cancellation","$79"
"https://www.viator.com/tours/New-York-City/NYC-Highlights-in-4-Hours-Times-Square-Central-Park-and-5th-Ave/d687-117866P401","5.0","(1)","Explore Manhattan’s Famous Landmarks on a Private Tour","Free Cancellation","$218"
"https://www.viator.com/tours/New-York-City/Private-Transfer-Manhattan-to-LaGuardia-Airport-LGA-in-SUV-Executive/d687-40380P17","5.0","(1)","Private Transfer from Manhattan to La Guardia Airport LGA by SUV","Free Cancellation","$150"
"https://www.viator.com/tours/New-York-City/Fiber-Arts-Field-Trip-in-NYC-Lunch-Factory-Tour-and-Felting-Class/d687-5598679P2","5.0","(1)","Fiber Arts Field Trip NYC: Lunch, Factory Tour & Tulip Bag Charm","Free Cancellation","$210"
"https://www.viator.com/tours/New-York-City/VoiceMap-Audio-Tour/d687-110804P474","5.0","(1)","SoHo from Hell’s Hundred Acres to NYC’s Cradle of Art: A Self-Guided Audio Tour","","$15"
"https://www.viator.com/tours/New-York-City/Servicio-Privado-por-Horas-en-Nueva-York/d687-67185P18","5.0","(1)","Private Service for Hours in New York","Free Cancellation","$600"
"https://www.viator.com/tours/New-York-City/Hidden-Jewish-History-of-Harlem/d687-142869P3","5.0","(1)","Private Walking Tour: Hidden Jewish Origins of Harlem","Free Cancellation","$479"
"https://www.viator.com/tours/New-York-City/Luxury-LSV-Sightseeing-Tour-One-Of-The-Greatest-Mid-Town-Tours/d687-360896P2","5.0","(1)","Midtown New York Sightseeing Tour in a Luxury Golf Cart LSV","Free Cancellation","$75"
"https://www.viator.com/tours/New-York-City/Romantic-Proposal-Engagement-Anniversary-Carriage-Ride/d687-116336P2","5.0","(1)","Horse Carriage Romantic Ride (VIP-Private) in Central Park 1964","Free Cancellation","$230"
"https://www.viator.com/tours/New-York-City/Private-NYC-Horror-Movie-Location-Walking-Tour/d687-2218P34","5.0","(1)","Private New York City Horror Movie Location Walking Tour","","$132"
"https://www.viator.com/tours/New-York-City/3-Day-New-York-and-Washington-DC-and-Including-NY-Airport-Transfer/d687-5533P117","5.0","(1)","New York and Washington DC 3-Day Tour with Airport Transfer","Free Cancellation","$850"
"https://www.viator.com/tours/New-York-City/The-Comedy-Tour-of-NYC/d687-2218P44","5.0","(1)","The Comedy Bus Tour of New York City","Free Cancellation","$66"
"https://www.viator.com/tours/New-York-City/2-Hours-Central-Park-Pedicab-Tours/d687-160997P6","5.0","(1)","2 Hours Central Park Pedicab Tours","Free Cancellation","$125"
"https://www.viator.com/tours/New-York-City/Jamie-Allans-Amaze-Off-Broadway-Show-Ticket/d687-3242P310","5.0","(1)","Jamie Allan's Amaze Off-Broadway Show Ticket - Meet the Magicians","","$62"
"https://www.viator.com/tours/New-York-City/Midtown-Highlights-Private-Half-Day/d687-5571619P6","5.0","(1)","Private New York Midtown Highlights Half Day Tour","Free Cancellation","$499"
"https://www.viator.com/tours/New-York-City/New-York-The-Little-Italies-tour/d687-5527280P16","5.0","(1)","New York The Little Italies Tour","Free Cancellation","$69"
"https://www.viator.com/tours/New-York-City/Niagara-Falls-Day-Trip/d687-5608336P18","5.0","(1)","Niagara Falls Day Trip","Free Cancellation","$250"
"https://www.viator.com/tours/Brooklyn/New-York-Romantic-Couples-Photoshoot/d22371-321017P77","5.0","(1)","Romantic Photoshoot Experience for Couples in New York","Free Cancellation","$250"
"https://www.viator.com/tours/New-York-City/30-Top-New-York-Sights-Walking-Tour-and-Go-Up-The-Empire-State-Building/d687-75760P118","4.0","(2)","See 30 Top New York Sights (Walking Tour) & Go Up The Empire State Building!","","$153"
"https://www.viator.com/tours/New-York-City/Hot-Cocoa-Tasting-Experience-in-NYC/d687-405474P4","4.0","(2)","Hot Cocoa Crawl (5 tastings) in NYC","Free Cancellation","$46"
"https://www.viator.com/tours/New-York-City/Times-Square-Comedy-Show-WITH-Dinner/d687-5492364P3","4.0","(2)","Times Square Comedy Show with Dinner at Bond 45","Free Cancellation","$85"
"https://www.viator.com/tours/New-York-City/The-Best-Manhattan-Landmarks-and-Top-Sights-Tour/d687-224016P8","4.0","(2)","NYC Top Manhattan Landmarks - Small-group Tour with Local Guide","Free Cancellation","$38"
"https://www.viator.com/tours/New-York-City/Private-Holiday-Professional-Photo-Shoot-in-Los-Angeles/d687-172188P39","4.0","(2)","Private Vacation Photoshoot with Photographer in New York","Free Cancellation","$142"
"https://www.viator.com/tours/New-York-City/NYC-Statue-of-Liberty-Ellis-Island-Visit-with-Ferry-Ticket/d687-5502772P13","4.0","(2)","NYC Statue of Liberty Ellis Island Visit with Ferry Ticket","Free Cancellation","$60"
"https://www.viator.com/tours/New-York-City/Private-New-York-Christmas-Holiday-Tour/d687-31003P29","3.4","(5)","Private New York City Christmas Walking Tour","Free Cancellation","$80"
"https://www.viator.com/tours/New-York-City/New-York-City-E-Scooter-Rental/d687-37907P17","3.4","(5)","Central Park E-Scooter Rentals","Free Cancellation","$30"
"https://www.viator.com/tours/New-York-City/Private-Fully-Escorted-Ellis-Island-and-Statue-of-Liberty/d687-15081P149","3.1","(8)","Statue of Liberty and Ellis Island Tour in Spanish","Free Cancellation","$70"
"https://www.viator.com/tours/New-York-City/Lower-Manhattan-Tourist-Scavenger-Hunt/d687-152849P10","3.5","(4)","Lower Manhattan Self-Guided Walking Tour and Scavenger Hunt","Free Cancellation","$44"
"https://www.viator.com/tours/New-York-City/Classic-NYC-Deli-Dinner-in-the-Heart-of-Times-Square/d687-484165P30","3.7","(3)","Classic NYC Deli Dinner in the Heart of Times Square","Free Cancellation","$25"
"https://www.viator.com/tours/New-York-City/Holiday-Hygge-Tour-Heart-of-Manhattan-with-Top-of-the-Rock/d687-19115P8","3.7","(3)","From Gritty to Pretty - The Midtown Manhattan Edition","Free Cancellation","$45"
"https://www.viator.com/tours/New-York-City/NY-Statue-of-Liberty-Ellis-Island-911-Memorial-Museum-Cruise/d687-74526P8","3.7","(3)","NY: Statue of Liberty, Ellis Island, 9/11 Memorial Museum, Cruise","Free Cancellation","$130"
"https://www.viator.com/tours/Brooklyn/EWR-Manhattan-Private-Luxury-car/d22371-154743P1","3.7","(3)","JFK Departure - Private Van Transfers to JFK Airport","Free Cancellation","$300"
"https://www.viator.com/tours/New-York-City/Enjoy-helicopter-views-of-NYC-on-your-way-to-Newark-Airport/d687-76668P3","3.7","(3)","10-Minute Helicopter Transfer from Manhattan to Newark Airport","Free Cancellation","$245"
"https://www.viator.com/tours/New-York-City/Harlem-Movie-and-TV-Multimedia-Walking-Tour/d687-19487P3","3.7","(3)","Harlem Movie and TV Multimedia Walking Tour","Free Cancellation","$27"
"https://www.viator.com/tours/New-York-City/PRIVATE-GUIDED-TOUR-OF-THE-UPPER-WEST-SIDE/d687-8175P6","3.7","(3)","Private Guided Tour Of The Upper West Side","Free Cancellation","$220"
"https://www.viator.com/tours/New-York-City/Snack-Attack-NYC-A-CityGrandma-Stroll-Food-Walking-Tour/d687-321601P1","3.7","(3)","Snack Attack NYC: Text Message-Guided Private Food Walking Tour","Free Cancellation","$50"
"https://www.viator.com/tours/New-York-City/Airport-Shuttle-Airport-Taxi/d687-329179P1","3.7","(3)","New York City Private Airport Shuttle/Car Service","Free Cancellation","$140"
"https://www.viator.com/tours/Brooklyn/NYC-Photo-Experience/d22371-395115P2","3.7","(3)","Photoshoot Tour in New York City","Free Cancellation","$180"
"https://www.viator.com/tours/New-York-City/Gossip-girl-Tour/d687-147346P4","3.7","(3)","Gossip girl Tour","Free Cancellation","$160"
"https://www.viator.com/tours/New-York-City/Big-Bus-NYC-Immersive-Brooklyn-Tour-with-DUMBO-Walking-Tour/d687-5096P56","3.7","(3)","Brooklyn & DUMBO: Open-top Bus Tour and Guided Walking Tour","Free Cancellation","$69"
"https://www.viator.com/tours/New-York-City/NYC-Sip-N-Groove-Cruise-with-DJ/d687-2800P41","3.7","(3)","NYC Sip 'N Groove Cruise with DJ","Free Cancellation","$35"
"https://www.viator.com/tours/New-York-City/New-York-City-Top-Sights-Private-Walking-Tour/d687-11498P51","3.7","(3)","New York Walking Tour with Private Local Guide","Free Cancellation","$359"
"https://www.viator.com/tours/New-York-City/Hop-On-Hop-Off-Unlimited-Day-Pass-Explore-NYC-at-Your-Pace/d687-255280P11","2.8","(14)","Hop On and Hop Off Unlimited Day Pass Explore NYC at Your Pace","Free Cancellation","$39"
"https://www.viator.com/tours/New-York-City/American-Dream-Black-Light-Indoor-Mini-Golf-Ticket/d687-77348P5","2.8","(12)","American Dream Black Light Indoor Mini Golf Ticket","Free Cancellation","$21"
"https://www.viator.com/tours/New-York-City/American-Dream-Indoor-Ice-Skating-Rink-Ticket/d687-77348P4","2.8","(13)","American Dream Indoor Ice Skating Rink Ticket","Free Cancellation","$25"
"https://www.viator.com/tours/New-York-City/Two-Day-Combo-Niagara-Falls-and-Washington-DC-from-New-York/d687-62527P12","3.2","(5)","Two Day Combo: Niagara Falls and Washington with Philadelphia from New York","Free Cancellation","$393"
"https://www.viator.com/tours/New-York-City/Enjoy-helicopter-views-of-NYC-on-your-way-to-JFK-Airport/d687-76668P1","3.2","(5)","10-Minute Helicopter Transfer from Manhattan to JFK","Free Cancellation","$245"
"https://www.viator.com/tours/New-York-City/The-Edge-Observation-Deck-911-Memorial-Museum-and-Statue-of-Liberty-Cruise/d687-74526P32","3.0","(7)","Edge Observation 911 Memorial Museum or Statue of Liberty Cruise","Free Cancellation","$90"
"https://www.viator.com/tours/New-York-City/Christmas-Lights-Tour-of-Dyker-Heights-Brooklyn/d687-455017P3","3.3","(4)","Christmas Lights Tour of Dyker Heights Brooklyn","Free Cancellation","$60"
"https://www.viator.com/tours/New-York-City/Superheroes-of-New-York-City-Exploration-Game/d687-107194P174","3.3","(4)","NYC Superhero Academy: Self-Guided Comic Adventure","Free Cancellation","$6"
"https://www.viator.com/tours/New-York-City/NYC-Manhattan-Skyline-and-Statue-of-Liberty-Dinner-Cruise/d687-339911P11","3.0","(6)","NYC Manhattan Skyline & Statue of Liberty Cruise","Free Cancellation","$36"
"https://www.viator.com/tours/New-York-City/NYC-Bicycle-Rental/d687-37907P4","3.3","(3)","Bike Rental-Easy GO NYC","Free Cancellation","$12"
"https://www.viator.com/tours/New-York-City/Self-Guided-Walking-Tour-of-Midtown-Manhattan-and-Times-Square/d687-259428P16","3.3","(3)","The Best of Midtown Manhattan Self-Guided Walking Tour","Free Cancellation","$15"
"https://www.viator.com/tours/New-York-City/Spa-day-Enjoy-60-minutes-Couples-Massage-NYC-in-New-York/d687-468173P1","4.0","(1)","Reignite the Spark with a Couples Massage in NYC 60 Mins","Free Cancellation","$270"
"https://www.viator.com/tours/New-York-City/Trolley-of-New-York-Manhattan-The-Bronx-Queens-and-Brooklyn/d687-64702P22","4.0","(1)","NYC Trolley Tour Explore Harlem The Bronx Queens and Brooklyn","Free Cancellation","$52"
"https://www.viator.com/tours/Harlem/Staten-Island-4th-of-July-Firework-Extravaganza-Get-Your-Seat/d60475-483436P23","4.0","(1)","HARLEM GOSPEL WALKING TOUR and BRUNCH | SUNDAYS By Bus and Subway","Free Cancellation","$109"
"https://www.viator.com/tours/New-York-City/Best-Of-Time-Square-Evening-Tour/d687-364397P3","4.0","(1)","Half Day Guided Evening Walking Tour in Time Square, New York","Free Cancellation","$10"
"https://www.viator.com/tours/New-York-City/NYC-Greenwich-Village-self-guided-walking-tour-and-scavenger-hunt/d687-152849P42","4.0","(1)","NYC Greenwich Village Self-Guided Walking Tour & Scavenger Hunt","Free Cancellation","$44"
"https://www.viator.com/tours/New-York-City/The-Manhattan-Slavery-and-Underground-RailroadWalking-Tour/d687-386436P3","4.0","(1)","Manhattan Slavery & Underground Railroad Walking Tour","Free Cancellation","$47"
"https://www.viator.com/tours/New-York-City/High-Line-and-Chelsea-districts-walking-tour-in-New-York/d687-209615P201","4.0","(1)","High Line and Chelsea Districts Walking Tour in New York","Free Cancellation","$176"
"https://www.viator.com/tours/New-York-City/NYC-Upper-West-Side-self-guided-walking-tour-scavenger-hunt/d687-278761P23","4.0","(1)","NYC Upper West Side Self Guided Walking Tour Scavenger Hunt","Free Cancellation","$27"
"https://www.viator.com/tours/New-York-City/Bokun-Free-Product-May/d687-5527280P7","4.0","(1)","New York: Manhattan Highlights - Central Park & Rich areas","Free Cancellation","$52"
"https://www.viator.com/tours/New-York-City/Statue-of-Liberty-with-Pedestal-Access-and-Immigration-Museum/d687-87512P5","4.0","(1)","Luxury Private Tour in New York City by Vehicle with Tour Guide","Free Cancellation","$2,300"
"https://www.viator.com/tours/New-York-City/NYC-Iconic-Architecture-Secrets-of-the-Skyline-Exploration-Game/d687-107194P230","4.0","(1)","New York Celebrity Chef Self Guided Tour and Exploration Game","Free Cancellation","$6"
"https://www.viator.com/tours/New-York-City/Hells-Kitchen-Mostly-Murder-2-Hour-Tour/d687-43627P10","4.0","(1)","Hell's Kitchen Mostly Murder 2-Hour Tour","Free Cancellation","$32"
"https://www.viator.com/tours/Brooklyn/Lets-Roams-Brooklyn-Scavenger-Hunt-When-Elephants-Roamed-Brooklyn/d22371-104204P73","4.0","(1)","An Epic Scavenger Hunt: Elephants Roamed Brooklyn","","$12"
"https://www.viator.com/tours/New-York-City/An-Incredible-Liberty-Cruise-and-3h-Manhattan-Walking-Tour/d687-224016P37","4.0","(1)","Liberty Sightseeing Cruise and Manhattan Top Sights Walking Tour","Free Cancellation","$120"
"https://www.viator.com/tours/New-York-City/New-York-City-60-Minute-Cruise-Liberty-Skyscrapers-and-Bridges/d687-15081P628","4.0","(1)","NYC 60-Minute Cruise, Statue of Liberty, Skyscrapers & Bridges","Free Cancellation","$40"
"https://www.viator.com/tours/New-York-City/Complete-Manhattan-5h-Walking-Tour-and-Cycle-Central-Park/d687-224016P48","4.0","(1)","Complete Manhattan Walking Tour and Cycle Central Park","Free Cancellation","$135"
"https://www.viator.com/tours/New-York-City/New-York-Shakespeare-in-Central-Park-City-Exploration-Game/d687-107194P339","4.0","(1)","Shakespeare in Central Park: Self-Guided Story Quest","Free Cancellation","$5"
"https://www.viator.com/tours/New-York-City/NYC-Super-Saver-Combo-Tour-All-of-Manhattan-and-Brooklyn/d687-259665P3","4.0","(1)","Discover NYC: 6+ Self-Guided Walking Audio Tours in One Bundle","Free Cancellation","$50"
"https://www.viator.com/tours/New-York-City/VIP-All-Access-Empire-State-Building-and-Manhattan-Walking-Tour/d687-224016P14","3.5","(2)","VIP All Access Empire State Building and Manhattan Walking Tour","Free Cancellation","$1,050"
"https://www.viator.com/tours/New-York-City/American-Dream-One-Day-Dreamworks-Waterpark-Pass-Bundle/d687-77348P8","3.5","(2)","American Dream One Day Fun Day Dreamworks Waterpark 4-in-1 Pass","Free Cancellation","$109"
