destino,pais,actividad,precio,moneda,rating,viajeros,operador,email,telefono,direccion,url_actividad,fecha_scan
Santa Rosa de Pocosol,Costa Rica,Senderismo nocturno con avistamiento de ranas,"59.132,06 CL$",CLP,8 opiniones,103 viajeros,Ecoterra Costa Rica,claudio@terralunagroup.com,24798333,"Ecoterra Z.N sociedad anonima | La Fortuna San Carlos Arenal, La Fortuna, Costa Rica",https://www.civitatis.com/es/la-fortuna/senderismo-nocturno-avistamiento-ranas/,2026-02-01
Caldera,Costa Rica,Excursión a Isla Tortuga para cruceros,"109.690,02 CL$",CLP,Sin valorar,7 viajeros,Turismo Marítimo Del Pacifico,isabellal@tmtourscr.com,+506-7004-3663,"MARCO ANTONIO GUZMAN VILLALOBOS | Puntarenas, Barrio el Cocoal, Puntarenas, Costa Rica",https://www.civitatis.com/es/caldera/excursion-isla-tortuga-cruceros/,2026-02-01
Caldera,Costa Rica,Tour por la Reserva Natural Villa Lapas y el río Tárcoles para cruceros,"123.401,27 CL$",CLP,Sin valorar,6 viajeros,Agencia De Viajes Paseos Naturales,info@greenwaytours.com,+50685302973,"AGENCIA DE VIAJES PASEO NATURALES CAMINO VERDE S.A | Montelimar de Guadalupe, de la Corte 950 norte y 75 oeste, San José, Costa Rica",https://www.civitatis.com/es/caldera/tour-villa-lapas-rio-tarcoles-cruceros/,2026-02-01
Caldera,Costa Rica,Seguro de viaje Civitatis,"19.991,07 CL$",CLP,2.903 opiniones,95.832 viajeros,Iati,paz@iatiseguros.com,+34 932014943,"Iati Calzado Correduria de Seguros | C/ Guitard, 43, 4º 2ª, Barcelona, España",https://www.civitatis.com/es/seguro-viaje/,2026-02-01
Caldera,Costa Rica,Excursión a Isla Tortuga en catamarán,"121.573,11 CL$",CLP,9 opiniones,115 viajeros,Bay Island Cruises,directoracomercial@bayislandcruises.com,22353536,"Comercializadora Bay Island Cruises SRL | San José, Tibás, San José, Costa Rica",https://www.civitatis.com/es/puntarenas/excursion-isla-tortuga/,2026-02-01
Caldera,Costa Rica,Excursión al Parque Nacional Isla San Lucas,"91.408,35 CL$",CLP,1 opinión,113 viajeros,Turismo Marítimo Del Pacifico,isabellal@tmtourscr.com,+506-7004-3663,"MARCO ANTONIO GUZMAN VILLALOBOS | Puntarenas, Barrio el Cocoal, Puntarenas, Costa Rica",https://www.civitatis.com/es/puntarenas/excursion-parque-isla-san-lucas/,2026-02-01
Uvita,Costa Rica,Avistamiento de cetáceos en el Parque Nacional Marino Ballena,"92.550,95 CL$",CLP,5 opiniones,279 viajeros,Agencia De Viajes Costa Rica Te Enamora,reservations@costaricateenamora.com,506 2743-8283,"Agencia de Viajes Costa Rica Te Enamora Limitada | Uvita, de Estación Gasolinera 290 metros Oeste, Oficina en Forma de Ballena., Uvita, Costa Rica",https://www.civitatis.com/es/uvita/avistamiento-cetaceos-parque-marino-ballena/,2026-02-01
Uvita,Costa Rica,Avistamiento de cetáceos en el Parque Nacional Marino Ballena,"92.550,95 CL$",CLP,5 opiniones,279 viajeros,Martin Adventours,ADRIANA@MARTINADVENTOURS.COM,5024085378,"MARTIN ADVENTOURS SOCIEDAD DE RESPONSABILIDAD LIMITADA | PROVINCIA 04 HEREDIA, CANTON 06 SAN ISIDRO, Puntarenas, Costa Rica",https://www.civitatis.com/es/uvita/avistamiento-cetaceos-parque-marino-ballena/,2026-02-01
Uvita,Costa Rica,Excursión al Parque Nacional Corcovado,"137.112,53 CL$",CLP,9 opiniones,95 viajeros,Martin Adventours,ADRIANA@MARTINADVENTOURS.COM,5024085378,"MARTIN ADVENTOURS SOCIEDAD DE RESPONSABILIDAD LIMITADA | PROVINCIA 04 HEREDIA, CANTON 06 SAN ISIDRO, Puntarenas, Costa Rica",https://www.civitatis.com/es/uvita/excursion-parque-nacional-corcovado/,2026-02-01
Uvita,Costa Rica,Snorkel en la isla del Caño,"137.112,53 CL$",CLP,4 opiniones,60 viajeros,Martin Adventours,ADRIANA@MARTINADVENTOURS.COM,5024085378,"MARTIN ADVENTOURS SOCIEDAD DE RESPONSABILIDAD LIMITADA | PROVINCIA 04 HEREDIA, CANTON 06 SAN ISIDRO, Puntarenas, Costa Rica",https://www.civitatis.com/es/uvita/snorkel-isla-cano/,2026-02-01
Uvita,Costa Rica,Seguro de viaje Civitatis,"19.991,07 CL$",CLP,2.903 opiniones,95.832 viajeros,Iati,paz@iatiseguros.com,+34 932014943,"Iati Calzado Correduria de Seguros | C/ Guitard, 43, 4º 2ª, Barcelona, España",https://www.civitatis.com/es/seguro-viaje/,2026-02-01
Sierpe,Costa Rica,Excursión al Parque Nacional Corcovado,"166.820,24 CL$",CLP,10 opiniones,110 viajeros,Agencia De Viajes Costa Rica Te Enamora,reservations@costaricateenamora.com,506 2743-8283,"Agencia de Viajes Costa Rica Te Enamora Limitada | Uvita, de Estación Gasolinera 290 metros Oeste, Oficina en Forma de Ballena., Uvita, Costa Rica",https://www.civitatis.com/es/sierpe/excursion-parque-corcovado/,2026-02-01
Sierpe,Costa Rica,Snorkel en la Isla del Caño,"166.820,24 CL$",CLP,1 opinión,7 viajeros,Agencia De Viajes Costa Rica Te Enamora,reservations@costaricateenamora.com,506 2743-8283,"Agencia de Viajes Costa Rica Te Enamora Limitada | Uvita, de Estación Gasolinera 290 metros Oeste, Oficina en Forma de Ballena., Uvita, Costa Rica",https://www.civitatis.com/es/sierpe/snorkel-isla-cano/,2026-02-01
Sierpe,Costa Rica,Excursión al Sitio Arqueológico Finca 6,"81.124,91 CL$",CLP,Sin valorar,,Agencia De Viajes Costa Rica Te Enamora,reservations@costaricateenamora.com,506 2743-8283,"Agencia de Viajes Costa Rica Te Enamora Limitada | Uvita, de Estación Gasolinera 290 metros Oeste, Oficina en Forma de Ballena., Uvita, Costa Rica",https://www.civitatis.com/es/sierpe/excursion-sitio-arquelogico-finca-6/,2026-02-01
Sierpe,Costa Rica,Seguro de viaje Civitatis,"19.991,07 CL$",CLP,2.903 opiniones,95.832 viajeros,Iati,paz@iatiseguros.com,+34 932014943,"Iati Calzado Correduria de Seguros | C/ Guitard, 43, 4º 2ª, Barcelona, España",https://www.civitatis.com/es/seguro-viaje/,2026-02-01
Sierpe,Costa Rica,Tirolina en Ciudad Cortés,"95.978,77 CL$",CLP,Sin valorar,3 viajeros,Agencia De Viajes Costa Rica Te Enamora,reservations@costaricateenamora.com,506 2743-8283,"Agencia de Viajes Costa Rica Te Enamora Limitada | Uvita, de Estación Gasolinera 290 metros Oeste, Oficina en Forma de Ballena., Uvita, Costa Rica",https://www.civitatis.com/es/ciudad-cortes/tirolina-ciudad-cortes/,2026-02-01
Dominical,Costa Rica,Avistamiento de cetáceos en el Parque Nacional Marino Ballena,"92.550,95 CL$",CLP,5 opiniones,279 viajeros,Agencia De Viajes Costa Rica Te Enamora,reservations@costaricateenamora.com,506 2743-8283,"Agencia de Viajes Costa Rica Te Enamora Limitada | Uvita, de Estación Gasolinera 290 metros Oeste, Oficina en Forma de Ballena., Uvita, Costa Rica",https://www.civitatis.com/es/uvita/avistamiento-cetaceos-parque-marino-ballena/,2026-02-01
Dominical,Costa Rica,Avistamiento de cetáceos en el Parque Nacional Marino Ballena,"92.550,95 CL$",CLP,5 opiniones,279 viajeros,Martin Adventours,ADRIANA@MARTINADVENTOURS.COM,5024085378,"MARTIN ADVENTOURS SOCIEDAD DE RESPONSABILIDAD LIMITADA | PROVINCIA 04 HEREDIA, CANTON 06 SAN ISIDRO, Puntarenas, Costa Rica",https://www.civitatis.com/es/uvita/avistamiento-cetaceos-parque-marino-ballena/,2026-02-01
Dominical,Costa Rica,Tour por el Parque Nacional Manuel Antonio con entradas,"70.841,47 CL$",CLP,122 opiniones,1.466 viajeros,Costa Rica Groups Travel Company,sales1@costaricagroups.com,506 2237 4403,"V.C.M. Costa Rica Groups S.A. | Heredia-Costa Rica Calle 14 y 18, Avenida 4 Edificio Avenida 4 oficina 9, San José, Costa Rica",https://www.civitatis.com/es/manuel-antonio/tour-parque-manuel-antonio/,2026-02-01
Dominical,Costa Rica,Tour por el Parque Nacional Manuel Antonio con guía naturalista,"24.680,25 CL$",CLP,5 opiniones,74 viajeros,Interpreters Of The Nature Costa Rica,puchoalonso2@gmail.com,+50683638943,"Shirley Tatiana Navarro Zúñiga | Manuel Antonio, Quepos, Costa Rica",https://www.civitatis.com/es/manuel-antonio/avistamiento-animales-manuel-antonio/,2026-02-01
Dominical,Costa Rica,Excursión al Parque Nacional Corcovado,"137.112,53 CL$",CLP,9 opiniones,95 viajeros,Martin Adventours,ADRIANA@MARTINADVENTOURS.COM,5024085378,"MARTIN ADVENTOURS SOCIEDAD DE RESPONSABILIDAD LIMITADA | PROVINCIA 04 HEREDIA, CANTON 06 SAN ISIDRO, Puntarenas, Costa Rica",https://www.civitatis.com/es/uvita/excursion-parque-nacional-corcovado/,2026-02-01
Dominical,Costa Rica,Senderismo nocturno por una reserva natural de Manuel Antonio,"46.481,14 CL$",CLP,32 opiniones,681 viajeros,Efrain´s Nature Tours,efrainnaturetours@gmail.com,506 87074397,"Efrain´s Nature Tours SRL | 80 metros oeste de la entrada principal del  Parque Nacional Manuel Antonio, Quepos, Costa Rica",https://www.civitatis.com/es/manuel-antonio/senderismo-nocturno-parque-manuel-antonio/,2026-02-01
Dominical,Costa Rica,Kayak y snorkel en la bahía de Biesanz,"74.269,28 CL$",CLP,16 opiniones,144 viajeros,Costa Rica Groups Travel Company,sales1@costaricagroups.com,506 2237 4403,"V.C.M. Costa Rica Groups S.A. | Heredia-Costa Rica Calle 14 y 18, Avenida 4 Edificio Avenida 4 oficina 9, San José, Costa Rica",https://www.civitatis.com/es/manuel-antonio/kayak-oceano-pacifico/,2026-02-01
Dominical,Costa Rica,Paseo en catamarán y snorkel en Manuel Antonio,"87.980,54 CL$",CLP,30 opiniones,454 viajeros,Costa Rica Groups Travel Company,sales1@costaricagroups.com,506 2237 4403,"V.C.M. Costa Rica Groups S.A. | Heredia-Costa Rica Calle 14 y 18, Avenida 4 Edificio Avenida 4 oficina 9, San José, Costa Rica",https://www.civitatis.com/es/manuel-antonio/paseo-catamaran-manuel-antonio/,2026-02-01
Dominical,Costa Rica,Tour por los manglares de Manuel Antonio,"72.212,59 CL$",CLP,13 opiniones,173 viajeros,Official Guide Cr,officialguidecr@gmail.com,+50661393240,"Mauro Juárez Trejos | 60601, Quepos, Costa Rica",https://www.civitatis.com/es/manuel-antonio/tour-manglares-parque-manuel-antonio/,2026-02-01
Dominical,Costa Rica,Rafting en el río Savegre,"122.304,37 CL$",CLP,22 opiniones,133 viajeros,Costa Rica Groups Travel Company,sales1@costaricagroups.com,506 2237 4403,"V.C.M. Costa Rica Groups S.A. | Heredia-Costa Rica Calle 14 y 18, Avenida 4 Edificio Avenida 4 oficina 9, San José, Costa Rica",https://www.civitatis.com/es/manuel-antonio/rafting-rio-savegre/,2026-02-01
Dominical,Costa Rica,Tirolinas en Manuel Antonio,"106.033,69 CL$",CLP,8 opiniones,76 viajeros,Mta Travel Solutions Costa Rica,evargas@mikitravel.net,0050622914455,"Agencia de Viajes Miki S.A. | In front of Hotel Palma Real, Sabana Norte, San José, Costa Rica",https://www.civitatis.com/es/manuel-antonio/tirolinas-manuel-antonio/,2026-02-01
Dominical,Costa Rica,Excursión a la catarata Nauyaca,"118.830,85 CL$",CLP,8 opiniones,69 viajeros,Efrain´s Nature Tours,efrainnaturetours@gmail.com,506 87074397,"Efrain´s Nature Tours SRL | 80 metros oeste de la entrada principal del  Parque Nacional Manuel Antonio, Quepos, Costa Rica",https://www.civitatis.com/es/manuel-antonio/excursion-catarata-nauyaca/,2026-02-01
Dominical,Costa Rica,Tour en quad por Manuel Antonio,"84.461,31 CL$",CLP,7 opiniones,81 viajeros,Destination Services Costa Rica,phoogendoorn@destinationservices.com,+31 612060581,"TUI Destination Experiences Costa Rica S.A. | SAN JOSE PAVAS, OFICENTRO MEDITERRANEO, SEGUNDO PISO, OFICINAS TUI DESTINATION EXPERIENCES, San José, Costa Rica",https://www.civitatis.com/es/manuel-antonio/tour-quad-manuel-antonio/,2026-02-01
Dominical,Costa Rica,Paseo a caballo a las cataratas Tocori,"87.980,54 CL$",CLP,9 opiniones,49 viajeros,Costa Rica Groups Travel Company,sales1@costaricagroups.com,506 2237 4403,"V.C.M. Costa Rica Groups S.A. | Heredia-Costa Rica Calle 14 y 18, Avenida 4 Edificio Avenida 4 oficina 9, San José, Costa Rica",https://www.civitatis.com/es/manuel-antonio/paseo-caballo-cataratas-tocori/,2026-02-01
Dominical,Costa Rica,Excursión a las cascadas de Mulguri,"98.721,02 CL$",CLP,3 opiniones,26 viajeros,Mulguri Waterfalls,hante@mulguri.com,88632359,"Captaintico S.A | Manuel Antonio, Quepos, Costa Rica",https://www.civitatis.com/es/manuel-antonio/excursion-cataratas-mulguri/,2026-02-01
Dominical,Costa Rica,Seguro de viaje Civitatis,"19.991,07 CL$",CLP,2.903 opiniones,95.832 viajeros,Iati,paz@iatiseguros.com,+34 932014943,"Iati Calzado Correduria de Seguros | C/ Guitard, 43, 4º 2ª, Barcelona, España",https://www.civitatis.com/es/seguro-viaje/,2026-02-01
Dominical,Costa Rica,Tour en kayak o barco por Isla Damas,"70.841,47 CL$",CLP,1 opinión,25 viajeros,Mta Travel Solutions Costa Rica,evargas@mikitravel.net,0050622914455,"Agencia de Viajes Miki S.A. | In front of Hotel Palma Real, Sabana Norte, San José, Costa Rica",https://www.civitatis.com/es/manuel-antonio/tour-kayak-isla-damas/,2026-02-01
Dominical,Costa Rica,Snorkel en la isla del Caño,"137.112,53 CL$",CLP,4 opiniones,60 viajeros,Martin Adventours,ADRIANA@MARTINADVENTOURS.COM,5024085378,"MARTIN ADVENTOURS SOCIEDAD DE RESPONSABILIDAD LIMITADA | PROVINCIA 04 HEREDIA, CANTON 06 SAN ISIDRO, Puntarenas, Costa Rica",https://www.civitatis.com/es/uvita/snorkel-isla-cano/,2026-02-01
Dominical,Costa Rica,Senderismo por la reserva Rainmaker,"114.260,44 CL$",CLP,Sin valorar,4 viajeros,Efrain´s Nature Tours,efrainnaturetours@gmail.com,506 87074397,"Efrain´s Nature Tours SRL | 80 metros oeste de la entrada principal del  Parque Nacional Manuel Antonio, Quepos, Costa Rica",https://www.civitatis.com/es/manuel-antonio/senderismo-rainmaker/,2026-02-01
Dominical,Costa Rica,Tour gastronómico por Quepos con clase de cocina,"87.806,86 CL$",CLP,1 opinión,21 viajeros,Tucanes Tours,justin@tucanestours.com,+506 27770775,"Inversiones Majuchris S.A. | 800m N y 200m O del Hotel Pacific Paradise, Quepos, Costa Rica",https://www.civitatis.com/es/manuel-antonio/tour-gastronomico/,2026-02-01
Dominical,Costa Rica,Trekking de 4 días por el Parque Nacional Los Quetzales,"834.101,22 CL$",CLP,Sin valorar,,Maro Experiences,mary.maroexperiences@gmail.com,+506 8838-3522,"Maria de los Angeles Rodriguez Obaldia | Santa Marta Montes de Oca 400 noreste Plaza Cedral local #4, San José, Costa Rica",https://www.civitatis.com/es/san-gerardo-de-dota/trekking-4-dias-parque-quetzales/,2026-02-01
Dominical,Costa Rica,Salto en paracaídas en Manuel Antonio,"403.110,83 CL$",CLP,Sin valorar,,Katto Sky Tours Jaco,info@costaricaparapente.com,+506 8345 5703,"BEX PARAGLIDING TANDEM FLIGHTS | CALLE LA NACION 69, CONTIGUO AL SUPER ANDI, Jacó, Costa Rica",https://www.civitatis.com/es/manuel-antonio/salto-paracaidas-manuel-antonio/,2026-02-01
Dominical,Costa Rica,Paseo en velero de madera por Manuel Antonio,"127.971,69 CL$",CLP,Novedad,,Be Cruises Llc Ltda,becruises@gmail.com,+506 6003 0200,"B E CRUISES LLC Ltda. | Marina Pez Vela, office 107, Quepos, Costa Rica",https://www.civitatis.com/es/manuel-antonio/paseo-velero-manuel-antonio/,2026-02-01
Ciudad Cortés,Costa Rica,Tirolina en Ciudad Cortés,"95.978,77 CL$",CLP,Sin valorar,3 viajeros,Agencia De Viajes Costa Rica Te Enamora,reservations@costaricateenamora.com,506 2743-8283,"Agencia de Viajes Costa Rica Te Enamora Limitada | Uvita, de Estación Gasolinera 290 metros Oeste, Oficina en Forma de Ballena., Uvita, Costa Rica",https://www.civitatis.com/es/ciudad-cortes/tirolina-ciudad-cortes/,2026-02-01
Ciudad Cortés,Costa Rica,Seguro de viaje Civitatis,"19.991,07 CL$",CLP,2.903 opiniones,95.832 viajeros,Iati,paz@iatiseguros.com,+34 932014943,"Iati Calzado Correduria de Seguros | C/ Guitard, 43, 4º 2ª, Barcelona, España",https://www.civitatis.com/es/seguro-viaje/,2026-02-01
Ciudad Cortés,Costa Rica,Excursión al Parque Nacional Corcovado,"166.820,24 CL$",CLP,10 opiniones,110 viajeros,Agencia De Viajes Costa Rica Te Enamora,reservations@costaricateenamora.com,506 2743-8283,"Agencia de Viajes Costa Rica Te Enamora Limitada | Uvita, de Estación Gasolinera 290 metros Oeste, Oficina en Forma de Ballena., Uvita, Costa Rica",https://www.civitatis.com/es/sierpe/excursion-parque-corcovado/,2026-02-01
Ciudad Cortés,Costa Rica,Snorkel en la Isla del Caño,"166.820,24 CL$",CLP,1 opinión,7 viajeros,Agencia De Viajes Costa Rica Te Enamora,reservations@costaricateenamora.com,506 2743-8283,"Agencia de Viajes Costa Rica Te Enamora Limitada | Uvita, de Estación Gasolinera 290 metros Oeste, Oficina en Forma de Ballena., Uvita, Costa Rica",https://www.civitatis.com/es/sierpe/snorkel-isla-cano/,2026-02-01
Ciudad Cortés,Costa Rica,Excursión al Sitio Arqueológico Finca 6,"81.124,91 CL$",CLP,Sin valorar,,Agencia De Viajes Costa Rica Te Enamora,reservations@costaricateenamora.com,506 2743-8283,"Agencia de Viajes Costa Rica Te Enamora Limitada | Uvita, de Estación Gasolinera 290 metros Oeste, Oficina en Forma de Ballena., Uvita, Costa Rica",https://www.civitatis.com/es/sierpe/excursion-sitio-arquelogico-finca-6/,2026-02-01
Rincón de la Vieja,Costa Rica,"Senderismo por Sensoria, Tierra de los Sentidos","132.542,11 CL$",CLP,1 opinión,26 viajeros,Sensoria Eco-Luxury Rainforest Experiences,ota@sensoria.cr,+506 8828-8383,"San Mateo Los Tres S.A. | Del AM PM 600 metros al norte, Residencial Cerro Alto, Casa 309, San José, Costa Rica",https://www.civitatis.com/es/rincon-de-la-vieja/senderismo-sensoria/,2026-02-01
Rincón de la Vieja,Costa Rica,One-Day Adventure Pass,"118.830,85 CL$",CLP,Sin valorar,24 viajeros,Hacienda Guachipelin,mercadeo@guachipelin.com,26902900,"Rincón de la Vieja S.R.L | Parque Nacional Rincón de la Vieja, Guanacaste, Costa Rica",https://www.civitatis.com/es/rincon-de-la-vieja/one-day-adventure-pass/,2026-02-01
Rincón de la Vieja,Costa Rica,Entrada a las aguas termales de Río Negro,"24.680,25 CL$",CLP,5 opiniones,118 viajeros,Hacienda Guachipelin,mercadeo@guachipelin.com,26902900,"Rincón de la Vieja S.R.L | Parque Nacional Rincón de la Vieja, Guanacaste, Costa Rica",https://www.civitatis.com/es/rincon-de-la-vieja/entrada-aguas-termales-rio-negro/,2026-02-01
Rincón de la Vieja,Costa Rica,Senderismo por la cascada Oropéndola y Las Pailas,"56.810,29 CL$",CLP,Sin valorar,24 viajeros,Hacienda Guachipelin,mercadeo@guachipelin.com,26902900,"Rincón de la Vieja S.R.L | Parque Nacional Rincón de la Vieja, Guanacaste, Costa Rica",https://www.civitatis.com/es/rincon-de-la-vieja/senderismo-cascada-oropendola-pailas/,2026-02-01
Rincón de la Vieja,Costa Rica,Tubing en el río Negro,72.304 CL$,CLP,Sin valorar,16 viajeros,Hacienda Guachipelin,mercadeo@guachipelin.com,26902900,"Rincón de la Vieja S.R.L | Parque Nacional Rincón de la Vieja, Guanacaste, Costa Rica",https://www.civitatis.com/es/rincon-de-la-vieja/tubing-rio-negro/,2026-02-01
Rincón de la Vieja,Costa Rica,Barranquismo en el Rincón de la Vieja,72.304 CL$,CLP,Sin valorar,6 viajeros,Hacienda Guachipelin,mercadeo@guachipelin.com,26902900,"Rincón de la Vieja S.R.L | Parque Nacional Rincón de la Vieja, Guanacaste, Costa Rica",https://www.civitatis.com/es/rincon-de-la-vieja/barranquismo-rincon-vieja/,2026-02-01
Rincón de la Vieja,Costa Rica,Tour en bicicleta de montaña por el Rincón de la Vieja,"87.752,01 CL$",CLP,Sin valorar,,Hacienda Guachipelin,mercadeo@guachipelin.com,26902900,"Rincón de la Vieja S.R.L | Parque Nacional Rincón de la Vieja, Guanacaste, Costa Rica",https://www.civitatis.com/es/rincon-de-la-vieja/tour-bicicleta-montana-rincon-vieja/,2026-02-01
Rincón de la Vieja,Costa Rica,Seguro de viaje Civitatis,"19.991,07 CL$",CLP,2.903 opiniones,95.832 viajeros,Iati,paz@iatiseguros.com,+34 932014943,"Iati Calzado Correduria de Seguros | C/ Guitard, 43, 4º 2ª, Barcelona, España",https://www.civitatis.com/es/seguro-viaje/,2026-02-01
Limón,Costa Rica,Tour por el Parque Nacional Tortuguero para cruceros,"90.494,26 CL$",CLP,1 opinión,9 viajeros,Agencia De Viajes Paseos Naturales,info@greenwaytours.com,+50685302973,"AGENCIA DE VIAJES PASEO NATURALES CAMINO VERDE S.A | Montelimar de Guadalupe, de la Corte 950 norte y 75 oeste, San José, Costa Rica",https://www.civitatis.com/es/limon/tour-tortuguero-cruceros/,2026-02-01
Limón,Costa Rica,Tour por el Parque Nacional Cahuita para cruceros,"86.837,93 CL$",CLP,Sin valorar,4 viajeros,Agencia De Viajes Paseos Naturales,info@greenwaytours.com,+50685302973,"AGENCIA DE VIAJES PASEO NATURALES CAMINO VERDE S.A | Montelimar de Guadalupe, de la Corte 950 norte y 75 oeste, San José, Costa Rica",https://www.civitatis.com/es/limon/tour-parque-cahuita-cruceros/,2026-02-01
Limón,Costa Rica,Seguro de viaje Civitatis,"19.991,07 CL$",CLP,2.903 opiniones,95.832 viajeros,Iati,paz@iatiseguros.com,+34 932014943,"Iati Calzado Correduria de Seguros | C/ Guitard, 43, 4º 2ª, Barcelona, España",https://www.civitatis.com/es/seguro-viaje/,2026-02-01
Pochote,Costa Rica,Avistamiento de cetáceos en Pochote,"68.556,26 CL$",CLP,Sin valorar,6 viajeros,Raccoon Travels,raccoontravels@hotmail.com,89170776,"Raccoon Travels S.A | Main street 160 Pochote beach entrance 1 km, Puntarenas, Costa Rica",https://www.civitatis.com/es/pochote/avistamiento-cetaceos-pochote/,2026-02-01
Pochote,Costa Rica,Tour del plancton luminiscente en Playa Muertos,"59.415,42 CL$",CLP,3 opiniones,23 viajeros,Raccoon Travels,raccoontravels@hotmail.com,89170776,"Raccoon Travels S.A | Main street 160 Pochote beach entrance 1 km, Puntarenas, Costa Rica",https://www.civitatis.com/es/pochote/tour-plancton-luminiscente-playa-muertos/,2026-02-01
Pochote,Costa Rica,Seguro de viaje Civitatis,"19.991,07 CL$",CLP,2.903 opiniones,95.832 viajeros,Iati,paz@iatiseguros.com,+34 932014943,"Iati Calzado Correduria de Seguros | C/ Guitard, 43, 4º 2ª, Barcelona, España",https://www.civitatis.com/es/seguro-viaje/,2026-02-01
Pochote,Costa Rica,Experiencia privada de pesca en Tambor,"548.450,12 CL$",CLP,Sin valorar,,Pura Vida Expeditions,puravidaexpeditionscr@gmail.com,6824593366,"Pura Vida Expeditions SA | 1209 BLACKHAWK RD, BURLESON, Costa Rica",https://www.civitatis.com/es/tambor/pesca-tambor/,2026-02-01
Pochote,Costa Rica,Tour en quad por Tambor + Tirolina,"178.246,28 CL$",CLP,Sin valorar,,Pura Vida Expeditions,puravidaexpeditionscr@gmail.com,6824593366,"Pura Vida Expeditions SA | 1209 BLACKHAWK RD, BURLESON, Costa Rica",https://www.civitatis.com/es/tambor/tour-quad-tirolina-tambor/,2026-02-01
Santa Ana,Costa Rica,Excursión al volcán Arenal + Aguas termales,"185.924,59 CL$",CLP,116 opiniones,1.302 viajeros,Expediciones Tropicales,gsalas@expedicionestropicales.com,+506 -2257-4171,"Expediciones Tropicales S.A. | Provincia: San José. Cantón: Central. Distrito: El Carmen. Dirección: Avenidas 11 y 13, Calle 3 Bis, Barrio Amón., San José, Costa Rica",https://www.civitatis.com/es/santa-ana/volcan-arenal-aguas-termales/,2026-02-01
Santa Ana,Costa Rica,"Excursión al Volcán Irazú, Valle de Orosi y Jardines Lankester","79.534,40 CL$",CLP,68 opiniones,545 viajeros,Expediciones Tropicales,gsalas@expedicionestropicales.com,+506 -2257-4171,"Expediciones Tropicales S.A. | Provincia: San José. Cantón: Central. Distrito: El Carmen. Dirección: Avenidas 11 y 13, Calle 3 Bis, Barrio Amón., San José, Costa Rica",https://www.civitatis.com/es/santa-ana/volcan-irazu-orosi-lankester/,2026-02-01
Santa Ana,Costa Rica,Tour de aventura en Sarapiquí,"160.101,73 CL$",CLP,2 opiniones,120 viajeros,Expediciones Tropicales,gsalas@expedicionestropicales.com,+506 -2257-4171,"Expediciones Tropicales S.A. | Provincia: San José. Cantón: Central. Distrito: El Carmen. Dirección: Avenidas 11 y 13, Calle 3 Bis, Barrio Amón., San José, Costa Rica",https://www.civitatis.com/es/santa-ana/tour-aventura-sarapiqui/,2026-02-01
Santa Ana,Costa Rica,Excursión a los Jardines de la catarata La Paz,"123.949,72 CL$",CLP,6 opiniones,105 viajeros,Expediciones Tropicales,gsalas@expedicionestropicales.com,+506 -2257-4171,"Expediciones Tropicales S.A. | Provincia: San José. Cantón: Central. Distrito: El Carmen. Dirección: Avenidas 11 y 13, Calle 3 Bis, Barrio Amón., San José, Costa Rica",https://www.civitatis.com/es/santa-ana/excursion-catarata-paz/,2026-02-01
Santa Ana,Costa Rica,Visita guiada por San José,"78.611,18 CL$",CLP,10 opiniones,133 viajeros,Expediciones Tropicales,gsalas@expedicionestropicales.com,+506 -2257-4171,"Expediciones Tropicales S.A. | Provincia: San José. Cantón: Central. Distrito: El Carmen. Dirección: Avenidas 11 y 13, Calle 3 Bis, Barrio Amón., San José, Costa Rica",https://www.civitatis.com/es/santa-ana/visita-guiada-san-jose/,2026-02-01
Santa Ana,Costa Rica,"Excursión a la Hacienda Doka, Grecia y Sarchí","91.929,38 CL$",CLP,14 opiniones,263 viajeros,Expediciones Tropicales,gsalas@expedicionestropicales.com,+506 -2257-4171,"Expediciones Tropicales S.A. | Provincia: San José. Cantón: Central. Distrito: El Carmen. Dirección: Avenidas 11 y 13, Calle 3 Bis, Barrio Amón., San José, Costa Rica",https://www.civitatis.com/es/santa-ana/excursion-doka-grecia-sarchi/,2026-02-01
Santa Ana,Costa Rica,Seguro de viaje Civitatis,"19.991,07 CL$",CLP,2.903 opiniones,95.832 viajeros,Iati,paz@iatiseguros.com,+34 932014943,"Iati Calzado Correduria de Seguros | C/ Guitard, 43, 4º 2ª, Barcelona, España",https://www.civitatis.com/es/seguro-viaje/,2026-02-01
Santa Ana,Costa Rica,"Volcán Poás, Catarata de La Paz y finca de café","127.057,61 CL$",CLP,204 opiniones,4.011 viajeros,Costa Rica Itinerary,costaricaitinerary@gmail.com,+506 60182280,"Transposiciónes de Turismo y Tecnología para Costa Rica TTTCR S.A | 150 metros oeste de la guardia rural de Río Segundo de Alajuela, Alajuela , Costa Rica",https://www.civitatis.com/es/san-jose/volcan-poas-catarata-paz-finca-starbucks/,2026-02-01
Santa Ana,Costa Rica,"Volcán Poás, Catarata de La Paz y finca de café","127.057,61 CL$",CLP,204 opiniones,4.011 viajeros,Expediciones Tropicales,gsalas@expedicionestropicales.com,+506 -2257-4171,"Expediciones Tropicales S.A. | Provincia: San José. Cantón: Central. Distrito: El Carmen. Dirección: Avenidas 11 y 13, Calle 3 Bis, Barrio Amón., San José, Costa Rica",https://www.civitatis.com/es/san-jose/volcan-poas-catarata-paz-finca-starbucks/,2026-02-01
